internal_id,variant_1,variant_2,properties_id,properties_value
1853,1,0,1,Chair
1853,1,0,2,Does not play music
1853,1,0,3,No lighting
1853,1,0,4,
1853,1,0,5,
1853,2,0,1,Chair
1853,2,0,2,Does not play music
1853,2,0,3,No lighting
1853,2,0,4,
1853,2,0,5,
1853,3,0,1,Chair
1853,3,0,2,Does not play music
1853,3,0,3,No lighting
1853,3,0,4,
1853,3,0,5,
1853,4,0,1,Chair
1853,4,0,2,Does not play music
1853,4,0,3,No lighting
1853,4,0,4,
1853,4,0,5,
1853,5,0,1,Chair
1853,5,0,2,Does not play music
1853,5,0,3,No lighting
1853,5,0,4,
1853,5,0,5,
1853,6,0,1,Chair
1853,6,0,2,Does not play music
1853,6,0,3,No lighting
1853,6,0,4,
1853,6,0,5,
1853,7,0,1,Chair
1853,7,0,2,Does not play music
1853,7,0,3,No lighting
1853,7,0,4,
1853,7,0,5,
1852,0,0,1,Chair
1852,0,0,2,Does not play music
1852,0,0,3,No lighting
1852,0,0,4,
1852,0,0,5,
1852,1,0,1,Chair
1852,1,0,2,Does not play music
1852,1,0,3,No lighting
1852,1,0,4,
1852,1,0,5,
1852,2,0,1,Chair
1852,2,0,2,Does not play music
1852,2,0,3,No lighting
1852,2,0,4,
1852,2,0,5,
1852,3,0,1,Chair
1852,3,0,2,Does not play music
1852,3,0,3,No lighting
1852,3,0,4,
1852,3,0,5,
1852,4,0,1,Chair
1852,4,0,2,Does not play music
1852,4,0,3,No lighting
1852,4,0,4,
1852,4,0,5,
1852,5,0,1,Chair
1852,5,0,2,Does not play music
1852,5,0,3,No lighting
1852,5,0,4,
1852,5,0,5,
1852,6,0,1,Chair
1852,6,0,2,Does not play music
1852,6,0,3,No lighting
1852,6,0,4,
1852,6,0,5,
1852,7,0,1,Chair
1852,7,0,2,Does not play music
1852,7,0,3,No lighting
1852,7,0,4,
1852,7,0,5,
12370,0,0,1,Compass
12370,0,0,2,Does not play music
12370,0,0,3,Emission
12370,0,0,4,
12370,0,0,5,
1157,0,0,1,Kitchen
1157,0,0,2,Does not play music
1157,0,0,3,No lighting
1157,0,0,4,
1157,0,0,5,
1157,1,0,1,Kitchen
1157,1,0,2,Does not play music
1157,1,0,3,No lighting
1157,1,0,4,
1157,1,0,5,
1157,2,0,1,Kitchen
1157,2,0,2,Does not play music
1157,2,0,3,No lighting
1157,2,0,4,
1157,2,0,5,
1157,3,0,1,Kitchen
1157,3,0,2,Does not play music
1157,3,0,3,No lighting
1157,3,0,4,
1157,3,0,5,
3776,0,0,1,Garden
3776,0,0,2,Does not play music
3776,0,0,3,No lighting
3776,0,0,4,
3776,0,0,5,
3776,1,0,1,Garden
3776,1,0,2,Does not play music
3776,1,0,3,No lighting
3776,1,0,4,
3776,1,0,5,
3776,2,0,1,Garden
3776,2,0,2,Does not play music
3776,2,0,3,No lighting
3776,2,0,4,
3776,2,0,5,
8298,0,0,1,Bed
8298,0,0,2,Does not play music
8298,0,0,3,No lighting
8298,0,0,4,White
8298,0,0,5,Bedding
8298,0,1,1,Bed
8298,0,1,2,Does not play music
8298,0,1,3,No lighting
8298,0,1,4,Striped
8298,0,1,5,Bedding
8298,0,2,1,Bed
8298,0,2,2,Does not play music
8298,0,2,3,No lighting
8298,0,2,4,Checkered
8298,0,2,5,Bedding
8298,0,3,1,Bed
8298,0,3,2,Does not play music
8298,0,3,3,No lighting
8298,0,3,4,Space
8298,0,3,5,Bedding
8298,0,4,1,Bed
8298,0,4,2,Does not play music
8298,0,4,3,No lighting
8298,0,4,4,Colorful lines
8298,0,4,5,Bedding
8298,1,0,1,Bed
8298,1,0,2,Does not play music
8298,1,0,3,No lighting
8298,1,0,4,White
8298,1,0,5,Bedding
8298,1,1,1,Bed
8298,1,1,2,Does not play music
8298,1,1,3,No lighting
8298,1,1,4,Striped
8298,1,1,5,Bedding
8298,1,2,1,Bed
8298,1,2,2,Does not play music
8298,1,2,3,No lighting
8298,1,2,4,Checkered
8298,1,2,5,Bedding
8298,1,3,1,Bed
8298,1,3,2,Does not play music
8298,1,3,3,No lighting
8298,1,3,4,Space
8298,1,3,5,Bedding
8298,1,4,1,Bed
8298,1,4,2,Does not play music
8298,1,4,3,No lighting
8298,1,4,4,Colorful lines
8298,1,4,5,Bedding
8298,2,0,1,Bed
8298,2,0,2,Does not play music
8298,2,0,3,No lighting
8298,2,0,4,White
8298,2,0,5,Bedding
8298,2,1,1,Bed
8298,2,1,2,Does not play music
8298,2,1,3,No lighting
8298,2,1,4,Striped
8298,2,1,5,Bedding
8298,2,2,1,Bed
8298,2,2,2,Does not play music
8298,2,2,3,No lighting
8298,2,2,4,Checkered
8298,2,2,5,Bedding
8298,2,3,1,Bed
8298,2,3,2,Does not play music
8298,2,3,3,No lighting
8298,2,3,4,Space
8298,2,3,5,Bedding
8298,2,4,1,Bed
8298,2,4,2,Does not play music
8298,2,4,3,No lighting
8298,2,4,4,Colorful lines
8298,2,4,5,Bedding
8298,3,0,1,Bed
8298,3,0,2,Does not play music
8298,3,0,3,No lighting
8298,3,0,4,White
8298,3,0,5,Bedding
8298,3,1,1,Bed
8298,3,1,2,Does not play music
8298,3,1,3,No lighting
8298,3,1,4,Striped
8298,3,1,5,Bedding
8298,3,2,1,Bed
8298,3,2,2,Does not play music
8298,3,2,3,No lighting
8298,3,2,4,Checkered
8298,3,2,5,Bedding
8298,3,3,1,Bed
8298,3,3,2,Does not play music
8298,3,3,3,No lighting
8298,3,3,4,Space
8298,3,3,5,Bedding
8298,3,4,1,Bed
8298,3,4,2,Does not play music
8298,3,4,3,No lighting
8298,3,4,4,Colorful lines
8298,3,4,5,Bedding
8298,4,0,1,Bed
8298,4,0,2,Does not play music
8298,4,0,3,No lighting
8298,4,0,4,White
8298,4,0,5,Bedding
8298,4,1,1,Bed
8298,4,1,2,Does not play music
8298,4,1,3,No lighting
8298,4,1,4,Striped
8298,4,1,5,Bedding
8298,4,2,1,Bed
8298,4,2,2,Does not play music
8298,4,2,3,No lighting
8298,4,2,4,Checkered
8298,4,2,5,Bedding
8298,4,3,1,Bed
8298,4,3,2,Does not play music
8298,4,3,3,No lighting
8298,4,3,4,Space
8298,4,3,5,Bedding
8298,4,4,1,Bed
8298,4,4,2,Does not play music
8298,4,4,3,No lighting
8298,4,4,4,Colorful lines
8298,4,4,5,Bedding
8298,5,0,1,Bed
8298,5,0,2,Does not play music
8298,5,0,3,No lighting
8298,5,0,4,White
8298,5,0,5,Bedding
8298,5,1,1,Bed
8298,5,1,2,Does not play music
8298,5,1,3,No lighting
8298,5,1,4,Striped
8298,5,1,5,Bedding
8298,5,2,1,Bed
8298,5,2,2,Does not play music
8298,5,2,3,No lighting
8298,5,2,4,Checkered
8298,5,2,5,Bedding
8298,5,3,1,Bed
8298,5,3,2,Does not play music
8298,5,3,3,No lighting
8298,5,3,4,Space
8298,5,3,5,Bedding
8298,5,4,1,Bed
8298,5,4,2,Does not play music
8298,5,4,3,No lighting
8298,5,4,4,Colorful lines
8298,5,4,5,Bedding
8298,6,0,1,Bed
8298,6,0,2,Does not play music
8298,6,0,3,No lighting
8298,6,0,4,White
8298,6,0,5,Bedding
8298,6,1,1,Bed
8298,6,1,2,Does not play music
8298,6,1,3,No lighting
8298,6,1,4,Striped
8298,6,1,5,Bedding
8298,6,2,1,Bed
8298,6,2,2,Does not play music
8298,6,2,3,No lighting
8298,6,2,4,Checkered
8298,6,2,5,Bedding
8298,6,3,1,Bed
8298,6,3,2,Does not play music
8298,6,3,3,No lighting
8298,6,3,4,Space
8298,6,3,5,Bedding
8298,6,4,1,Bed
8298,6,4,2,Does not play music
8298,6,4,3,No lighting
8298,6,4,4,Colorful lines
8298,6,4,5,Bedding
12398,0,0,1,Arch
12398,0,0,2,Does not play music
12398,0,0,3,No lighting
12398,0,0,4,
12398,0,0,5,
12414,0,0,1,Bed
12414,0,0,2,Does not play music
12414,0,0,3,No lighting
12414,0,0,4,
12414,0,0,5,
12421,0,0,1,Easter
12421,0,0,2,Does not play music
12421,0,0,3,No lighting
12421,0,0,4,
12421,0,0,5,
12419,0,0,1,Easter
12419,0,0,2,Does not play music
12419,0,0,3,No lighting
12419,0,0,4,
12419,0,0,5,
12415,0,0,1,Chair
12415,0,0,2,Does not play music
12415,0,0,3,No lighting
12415,0,0,4,
12415,0,0,5,
12436,0,0,1,Table
12436,0,0,2,Does not play music
12436,0,0,3,No lighting
12436,0,0,4,
12436,0,0,5,
12420,0,0,1,Dresser
12420,0,0,2,Does not play music
12420,0,0,3,No lighting
12420,0,0,4,
12420,0,0,5,
12437,0,0,1,Chest
12437,0,0,2,Does not play music
12437,0,0,3,No lighting
12437,0,0,4,
12437,0,0,5,
7805,0,0,1,Ranch
7805,0,0,2,Does not play music
7805,0,0,3,No lighting
7805,0,0,4,
7805,0,0,5,
7805,1,0,1,Ranch
7805,1,0,2,Does not play music
7805,1,0,3,No lighting
7805,1,0,4,
7805,1,0,5,
1277,0,0,1,Plants
1277,0,0,2,Does not play music
1277,0,0,3,No lighting
1277,0,0,4,
1277,0,0,5,
1429,0,0,1,Fireplace
1429,0,0,2,Does not play music
1429,0,0,3,Candle
1429,0,0,4,
1429,0,0,5,
1433,0,0,1,Kitchen Things
1433,0,0,2,Does not play music
1433,0,0,3,Candle
1433,0,0,4,
1433,0,0,5,
4081,0,0,1,Bed
4081,0,0,2,Does not play music
4081,0,0,3,No lighting
4081,0,0,4,
4081,0,0,5,
4081,1,0,1,Bed
4081,1,0,2,Does not play music
4081,1,0,3,No lighting
4081,1,0,4,
4081,1,0,5,
4081,2,0,1,Bed
4081,2,0,2,Does not play music
4081,2,0,3,No lighting
4081,2,0,4,
4081,2,0,5,
4081,3,0,1,Bed
4081,3,0,2,Does not play music
4081,3,0,3,No lighting
4081,3,0,4,
4081,3,0,5,
4081,4,0,1,Bed
4081,4,0,2,Does not play music
4081,4,0,3,No lighting
4081,4,0,4,
4081,4,0,5,
4081,5,0,1,Bed
4081,5,0,2,Does not play music
4081,5,0,3,No lighting
4081,5,0,4,
4081,5,0,5,
4081,6,0,1,Bed
4081,6,0,2,Does not play music
4081,6,0,3,No lighting
4081,6,0,4,
4081,6,0,5,
4081,7,0,1,Bed
4081,7,0,2,Does not play music
4081,7,0,3,No lighting
4081,7,0,4,
4081,7,0,5,
12374,0,0,1,Compass
12374,0,0,2,Does not play music
12374,0,0,3,No lighting
12374,0,0,4,
12374,0,0,5,
5959,0,0,1,Table
5959,0,0,2,Does not play music
5959,0,0,3,No lighting
5959,0,0,4,
5959,0,0,5,
7392,0,0,1,Shop
7392,0,0,2,Does not play music
7392,0,0,3,No lighting
7392,0,0,4,
7392,0,0,5,
7392,1,0,1,Shop
7392,1,0,2,Does not play music
7392,1,0,3,No lighting
7392,1,0,4,
7392,1,0,5,
7392,2,0,1,Shop
7392,2,0,2,Does not play music
7392,2,0,3,No lighting
7392,2,0,4,
7392,2,0,5,
7392,3,0,1,Shop
7392,3,0,2,Does not play music
7392,3,0,3,No lighting
7392,3,0,4,
7392,3,0,5,
5957,0,0,1,Chest
5957,0,0,2,Does not play music
5957,0,0,3,No lighting
5957,0,0,4,
5957,0,0,5,
7161,0,0,1,Bed
7161,0,0,2,Does not play music
7161,0,0,3,No lighting
7161,0,0,4,
7161,0,0,5,
7161,1,0,1,Bed
7161,1,0,2,Does not play music
7161,1,0,3,No lighting
7161,1,0,4,
7161,1,0,5,
7163,0,0,1,Chair
7163,0,0,2,Does not play music
7163,0,0,3,No lighting
7163,0,0,4,
7163,0,0,5,
7163,1,0,1,Chair
7163,1,0,2,Does not play music
7163,1,0,3,No lighting
7163,1,0,4,
7163,1,0,5,
7159,0,0,1,Sofa
7159,0,0,2,Does not play music
7159,0,0,3,No lighting
7159,0,0,4,
7159,0,0,5,
7159,1,0,1,Sofa
7159,1,0,2,Does not play music
7159,1,0,3,No lighting
7159,1,0,4,
7159,1,0,5,
7160,0,0,1,Table
7160,0,0,2,Does not play music
7160,0,0,3,No lighting
7160,0,0,4,
7160,0,0,5,
7160,1,0,1,Table
7160,1,0,2,Does not play music
7160,1,0,3,No lighting
7160,1,0,4,
7160,1,0,5,
896,0,0,1,Animal
896,0,0,2,Does not play music
896,0,0,3,No lighting
896,0,0,4,
896,0,0,5,
896,1,0,1,Animal
896,1,0,2,Does not play music
896,1,0,3,No lighting
896,1,0,4,
896,1,0,5,
896,2,0,1,Animal
896,2,0,2,Does not play music
896,2,0,3,No lighting
896,2,0,4,
896,2,0,5,
896,3,0,1,Animal
896,3,0,2,Does not play music
896,3,0,3,No lighting
896,3,0,4,
896,3,0,5,
896,4,0,1,Animal
896,4,0,2,Does not play music
896,4,0,3,No lighting
896,4,0,4,
896,4,0,5,
896,5,0,1,Animal
896,5,0,2,Does not play music
896,5,0,3,No lighting
896,5,0,4,
896,5,0,5,
1449,0,0,1,Musical Instrument
1449,0,0,2,Does not play music
1449,0,0,3,No lighting
1449,0,0,4,
1449,0,0,5,
1449,1,0,1,Musical Instrument
1449,1,0,2,Does not play music
1449,1,0,3,No lighting
1449,1,0,4,
1449,1,0,5,
1449,2,0,1,Musical Instrument
1449,2,0,2,Does not play music
1449,2,0,3,No lighting
1449,2,0,4,
1449,2,0,5,
2012,0,0,1,School
2012,0,0,2,Does not play music
2012,0,0,3,No lighting
2012,0,0,4,
2012,0,0,5,
2012,1,0,1,School
2012,1,0,2,Does not play music
2012,1,0,3,No lighting
2012,1,0,4,
2012,1,0,5,
2012,2,0,1,School
2012,2,0,2,Does not play music
2012,2,0,3,No lighting
2012,2,0,4,
2012,2,0,5,
2012,3,0,1,School
2012,3,0,2,Does not play music
2012,3,0,3,No lighting
2012,3,0,4,
2012,3,0,5,
2012,4,0,1,School
2012,4,0,2,Does not play music
2012,4,0,3,No lighting
2012,4,0,4,
2012,4,0,5,
2012,5,0,1,School
2012,5,0,2,Does not play music
2012,5,0,3,No lighting
2012,5,0,4,
2012,5,0,5,
2012,6,0,1,School
2012,6,0,2,Does not play music
2012,6,0,3,No lighting
2012,6,0,4,
2012,6,0,5,
7264,0,0,1,School
7264,0,0,2,Does not play music
7264,0,0,3,No lighting
7264,0,0,4,
7264,0,0,5,
7264,1,0,1,School
7264,1,0,2,Does not play music
7264,1,0,3,No lighting
7264,1,0,4,
7264,1,0,5,
7264,2,0,1,School
7264,2,0,2,Does not play music
7264,2,0,3,No lighting
7264,2,0,4,
7264,2,0,5,
7264,3,0,1,School
7264,3,0,2,Does not play music
7264,3,0,3,No lighting
7264,3,0,4,
7264,3,0,5,
1816,0,0,1,Shop
1816,0,0,2,Does not play music
1816,0,0,3,No lighting
1816,0,0,4,White
1816,0,0,5,Curtain
1816,0,1,1,Shop
1816,0,1,2,Does not play music
1816,0,1,3,No lighting
1816,0,1,4,Purple
1816,0,1,5,Curtain
1816,0,2,1,Shop
1816,0,2,2,Does not play music
1816,0,2,3,No lighting
1816,0,2,4,Black
1816,0,2,5,Curtain
1816,0,3,1,Shop
1816,0,3,2,Does not play music
1816,0,3,3,No lighting
1816,0,3,4,Yellow
1816,0,3,5,Curtain
1816,0,4,1,Shop
1816,0,4,2,Does not play music
1816,0,4,3,No lighting
1816,0,4,4,Pink
1816,0,4,5,Curtain
1816,0,5,1,Shop
1816,0,5,2,Does not play music
1816,0,5,3,No lighting
1816,0,5,4,Red
1816,0,5,5,Curtain
1816,0,6,1,Shop
1816,0,6,2,Does not play music
1816,0,6,3,No lighting
1816,0,6,4,Green
1816,0,6,5,Curtain
1816,0,7,1,Shop
1816,0,7,2,Does not play music
1816,0,7,3,No lighting
1816,0,7,4,Blue
1816,0,7,5,Curtain
1816,1,0,1,Shop
1816,1,0,2,Does not play music
1816,1,0,3,No lighting
1816,1,0,4,White
1816,1,0,5,Curtain
1816,1,1,1,Shop
1816,1,1,2,Does not play music
1816,1,1,3,No lighting
1816,1,1,4,Purple
1816,1,1,5,Curtain
1816,1,2,1,Shop
1816,1,2,2,Does not play music
1816,1,2,3,No lighting
1816,1,2,4,Black
1816,1,2,5,Curtain
1816,1,3,1,Shop
1816,1,3,2,Does not play music
1816,1,3,3,No lighting
1816,1,3,4,Yellow
1816,1,3,5,Curtain
1816,1,4,1,Shop
1816,1,4,2,Does not play music
1816,1,4,3,No lighting
1816,1,4,4,Pink
1816,1,4,5,Curtain
1816,1,5,1,Shop
1816,1,5,2,Does not play music
1816,1,5,3,No lighting
1816,1,5,4,Red
1816,1,5,5,Curtain
1816,1,6,1,Shop
1816,1,6,2,Does not play music
1816,1,6,3,No lighting
1816,1,6,4,Green
1816,1,6,5,Curtain
1816,1,7,1,Shop
1816,1,7,2,Does not play music
1816,1,7,3,No lighting
1816,1,7,4,Blue
1816,1,7,5,Curtain
1816,2,0,1,Shop
1816,2,0,2,Does not play music
1816,2,0,3,No lighting
1816,2,0,4,White
1816,2,0,5,Curtain
1816,2,1,1,Shop
1816,2,1,2,Does not play music
1816,2,1,3,No lighting
1816,2,1,4,Purple
1816,2,1,5,Curtain
1816,2,2,1,Shop
1816,2,2,2,Does not play music
1816,2,2,3,No lighting
1816,2,2,4,Black
1816,2,2,5,Curtain
1816,2,3,1,Shop
1816,2,3,2,Does not play music
1816,2,3,3,No lighting
1816,2,3,4,Yellow
1816,2,3,5,Curtain
1816,2,4,1,Shop
1816,2,4,2,Does not play music
1816,2,4,3,No lighting
1816,2,4,4,Pink
1816,2,4,5,Curtain
1816,2,5,1,Shop
1816,2,5,2,Does not play music
1816,2,5,3,No lighting
1816,2,5,4,Red
1816,2,5,5,Curtain
1816,2,6,1,Shop
1816,2,6,2,Does not play music
1816,2,6,3,No lighting
1816,2,6,4,Green
1816,2,6,5,Curtain
1816,2,7,1,Shop
1816,2,7,2,Does not play music
1816,2,7,3,No lighting
1816,2,7,4,Blue
1816,2,7,5,Curtain
1816,3,0,1,Shop
1816,3,0,2,Does not play music
1816,3,0,3,No lighting
1816,3,0,4,White
1816,3,0,5,Curtain
1816,3,1,1,Shop
1816,3,1,2,Does not play music
1816,3,1,3,No lighting
1816,3,1,4,Purple
1816,3,1,5,Curtain
1816,3,2,1,Shop
1816,3,2,2,Does not play music
1816,3,2,3,No lighting
1816,3,2,4,Black
1816,3,2,5,Curtain
1816,3,3,1,Shop
1816,3,3,2,Does not play music
1816,3,3,3,No lighting
1816,3,3,4,Yellow
1816,3,3,5,Curtain
1816,3,4,1,Shop
1816,3,4,2,Does not play music
1816,3,4,3,No lighting
1816,3,4,4,Pink
1816,3,4,5,Curtain
1816,3,5,1,Shop
1816,3,5,2,Does not play music
1816,3,5,3,No lighting
1816,3,5,4,Red
1816,3,5,5,Curtain
1816,3,6,1,Shop
1816,3,6,2,Does not play music
1816,3,6,3,No lighting
1816,3,6,4,Green
1816,3,6,5,Curtain
1816,3,7,1,Shop
1816,3,7,2,Does not play music
1816,3,7,3,No lighting
1816,3,7,4,Blue
1816,3,7,5,Curtain
1816,4,0,1,Shop
1816,4,0,2,Does not play music
1816,4,0,3,No lighting
1816,4,0,4,White
1816,4,0,5,Curtain
1816,4,1,1,Shop
1816,4,1,2,Does not play music
1816,4,1,3,No lighting
1816,4,1,4,Purple
1816,4,1,5,Curtain
1816,4,2,1,Shop
1816,4,2,2,Does not play music
1816,4,2,3,No lighting
1816,4,2,4,Black
1816,4,2,5,Curtain
1816,4,3,1,Shop
1816,4,3,2,Does not play music
1816,4,3,3,No lighting
1816,4,3,4,Yellow
1816,4,3,5,Curtain
1816,4,4,1,Shop
1816,4,4,2,Does not play music
1816,4,4,3,No lighting
1816,4,4,4,Pink
1816,4,4,5,Curtain
1816,4,5,1,Shop
1816,4,5,2,Does not play music
1816,4,5,3,No lighting
1816,4,5,4,Red
1816,4,5,5,Curtain
1816,4,6,1,Shop
1816,4,6,2,Does not play music
1816,4,6,3,No lighting
1816,4,6,4,Green
1816,4,6,5,Curtain
1816,4,7,1,Shop
1816,4,7,2,Does not play music
1816,4,7,3,No lighting
1816,4,7,4,Blue
1816,4,7,5,Curtain
1816,5,0,1,Shop
1816,5,0,2,Does not play music
1816,5,0,3,No lighting
1816,5,0,4,White
1816,5,0,5,Curtain
1816,5,1,1,Shop
1816,5,1,2,Does not play music
1816,5,1,3,No lighting
1816,5,1,4,Purple
1816,5,1,5,Curtain
1816,5,2,1,Shop
1816,5,2,2,Does not play music
1816,5,2,3,No lighting
1816,5,2,4,Black
1816,5,2,5,Curtain
1816,5,3,1,Shop
1816,5,3,2,Does not play music
1816,5,3,3,No lighting
1816,5,3,4,Yellow
1816,5,3,5,Curtain
1816,5,4,1,Shop
1816,5,4,2,Does not play music
1816,5,4,3,No lighting
1816,5,4,4,Pink
1816,5,4,5,Curtain
1816,5,5,1,Shop
1816,5,5,2,Does not play music
1816,5,5,3,No lighting
1816,5,5,4,Red
1816,5,5,5,Curtain
1816,5,6,1,Shop
1816,5,6,2,Does not play music
1816,5,6,3,No lighting
1816,5,6,4,Green
1816,5,6,5,Curtain
1816,5,7,1,Shop
1816,5,7,2,Does not play music
1816,5,7,3,No lighting
1816,5,7,4,Blue
1816,5,7,5,Curtain
1816,6,0,1,Shop
1816,6,0,2,Does not play music
1816,6,0,3,No lighting
1816,6,0,4,White
1816,6,0,5,Curtain
1816,6,1,1,Shop
1816,6,1,2,Does not play music
1816,6,1,3,No lighting
1816,6,1,4,Purple
1816,6,1,5,Curtain
1816,6,2,1,Shop
1816,6,2,2,Does not play music
1816,6,2,3,No lighting
1816,6,2,4,Black
1816,6,2,5,Curtain
1816,6,3,1,Shop
1816,6,3,2,Does not play music
1816,6,3,3,No lighting
1816,6,3,4,Yellow
1816,6,3,5,Curtain
1816,6,4,1,Shop
1816,6,4,2,Does not play music
1816,6,4,3,No lighting
1816,6,4,4,Pink
1816,6,4,5,Curtain
1816,6,5,1,Shop
1816,6,5,2,Does not play music
1816,6,5,3,No lighting
1816,6,5,4,Red
1816,6,5,5,Curtain
1816,6,6,1,Shop
1816,6,6,2,Does not play music
1816,6,6,3,No lighting
1816,6,6,4,Green
1816,6,6,5,Curtain
1816,6,7,1,Shop
1816,6,7,2,Does not play music
1816,6,7,3,No lighting
1816,6,7,4,Blue
1816,6,7,5,Curtain
1816,7,0,1,Shop
1816,7,0,2,Does not play music
1816,7,0,3,No lighting
1816,7,0,4,White
1816,7,0,5,Curtain
1816,7,1,1,Shop
1816,7,1,2,Does not play music
1816,7,1,3,No lighting
1816,7,1,4,Purple
1816,7,1,5,Curtain
1816,7,2,1,Shop
1816,7,2,2,Does not play music
1816,7,2,3,No lighting
1816,7,2,4,Black
1816,7,2,5,Curtain
1816,7,3,1,Shop
1816,7,3,2,Does not play music
1816,7,3,3,No lighting
1816,7,3,4,Yellow
1816,7,3,5,Curtain
1816,7,4,1,Shop
1816,7,4,2,Does not play music
1816,7,4,3,No lighting
1816,7,4,4,Pink
1816,7,4,5,Curtain
1816,7,5,1,Shop
1816,7,5,2,Does not play music
1816,7,5,3,No lighting
1816,7,5,4,Red
1816,7,5,5,Curtain
1816,7,6,1,Shop
1816,7,6,2,Does not play music
1816,7,6,3,No lighting
1816,7,6,4,Green
1816,7,6,5,Curtain
1816,7,7,1,Shop
1816,7,7,2,Does not play music
1816,7,7,3,No lighting
1816,7,7,4,Blue
1816,7,7,5,Curtain
6031,0,0,1,Plants
6031,0,0,2,Does not play music
6031,0,0,3,No lighting
6031,0,0,4,
6031,0,0,5,
7409,0,0,1,Japanese Style
7409,0,0,2,Does not play music
7409,0,0,3,No lighting
7409,0,0,4,
7409,0,0,5,
6032,0,0,1,Plants
6032,0,0,2,Does not play music
6032,0,0,3,No lighting
6032,0,0,4,
6032,0,0,5,
80,0,0,1,Toy
80,0,0,2,Does not play music
80,0,0,3,No lighting
80,0,0,4,
80,0,0,5,
80,1,0,1,Toy
80,1,0,2,Does not play music
80,1,0,3,No lighting
80,1,0,4,
80,1,0,5,
80,2,0,1,Toy
80,2,0,2,Does not play music
80,2,0,3,No lighting
80,2,0,4,
80,2,0,5,
80,3,0,1,Toy
80,3,0,2,Does not play music
80,3,0,3,No lighting
80,3,0,4,
80,3,0,5,
80,4,0,1,Toy
80,4,0,2,Does not play music
80,4,0,3,No lighting
80,4,0,4,
80,4,0,5,
80,5,0,1,Toy
80,5,0,2,Does not play music
80,5,0,3,No lighting
80,5,0,4,
80,5,0,5,
1757,0,0,1,Bathtub
1757,0,0,2,Does not play music
1757,0,0,3,No lighting
1757,0,0,4,
1757,0,0,5,
1757,1,0,1,Bathtub
1757,1,0,2,Does not play music
1757,1,0,3,No lighting
1757,1,0,4,
1757,1,0,5,
1757,2,0,1,Bathtub
1757,2,0,2,Does not play music
1757,2,0,3,No lighting
1757,2,0,4,
1757,2,0,5,
1757,3,0,1,Bathtub
1757,3,0,2,Does not play music
1757,3,0,3,No lighting
1757,3,0,4,
1757,3,0,5,
1757,4,0,1,Bathtub
1757,4,0,2,Does not play music
1757,4,0,3,No lighting
1757,4,0,4,
1757,4,0,5,
1757,5,0,1,Bathtub
1757,5,0,2,Does not play music
1757,5,0,3,No lighting
1757,5,0,4,
1757,5,0,5,
717,0,0,1,Kitchen
717,0,0,2,Does not play music
717,0,0,3,No lighting
717,0,0,4,
717,0,0,5,
4006,0,0,1,Sports
4006,0,0,2,Does not play music
4006,0,0,3,No lighting
4006,0,0,4,
4006,0,0,5,
4006,1,0,1,Sports
4006,1,0,2,Does not play music
4006,1,0,3,No lighting
4006,1,0,4,
4006,1,0,5,
4006,2,0,1,Sports
4006,2,0,2,Does not play music
4006,2,0,3,No lighting
4006,2,0,4,
4006,2,0,5,
4006,3,0,1,Sports
4006,3,0,2,Does not play music
4006,3,0,3,No lighting
4006,3,0,4,
4006,3,0,5,
9502,0,0,1,Chest
9502,0,0,2,Does not play music
9502,0,0,3,No lighting
9502,0,0,4,
9502,0,0,5,
9502,1,0,1,Chest
9502,1,0,2,Does not play music
9502,1,0,3,No lighting
9502,1,0,4,
9502,1,0,5,
9502,2,0,1,Chest
9502,2,0,2,Does not play music
9502,2,0,3,No lighting
9502,2,0,4,
9502,2,0,5,
9502,3,0,1,Chest
9502,3,0,2,Does not play music
9502,3,0,3,No lighting
9502,3,0,4,
9502,3,0,5,
9502,4,0,1,Chest
9502,4,0,2,Does not play music
9502,4,0,3,No lighting
9502,4,0,4,
9502,4,0,5,
9502,5,0,1,Chest
9502,5,0,2,Does not play music
9502,5,0,3,No lighting
9502,5,0,4,
9502,5,0,5,
3229,0,0,1,Supplies
3229,0,0,2,Does not play music
3229,0,0,3,No lighting
3229,0,0,4,White
3229,0,0,5,Drying shirt
3229,0,1,1,Supplies
3229,0,1,2,Does not play music
3229,0,1,3,No lighting
3229,0,1,4,Well-used
3229,0,1,5,Drying shirt
3229,0,2,1,Supplies
3229,0,2,2,Does not play music
3229,0,2,3,No lighting
3229,0,2,4,Blue stripes
3229,0,2,5,Drying shirt
3229,0,3,1,Supplies
3229,0,3,2,Does not play music
3229,0,3,3,No lighting
3229,0,3,4,Red plaid
3229,0,3,5,Drying shirt
3229,0,4,1,Supplies
3229,0,4,2,Does not play music
3229,0,4,3,No lighting
3229,0,4,4,Green plaid
3229,0,4,5,Drying shirt
1778,0,0,1,Supplies
1778,0,0,2,Does not play music
1778,0,0,3,No lighting
1778,0,0,4,Plain
1778,0,0,5,Drying shirt
1778,0,1,1,Supplies
1778,0,1,2,Does not play music
1778,0,1,3,No lighting
1778,0,1,4,PE shirt
1778,0,1,5,Drying shirt
1778,0,2,1,Supplies
1778,0,2,2,Does not play music
1778,0,2,3,No lighting
1778,0,2,4,Fish
1778,0,2,5,Drying shirt
1778,0,3,1,Supplies
1778,0,3,2,Does not play music
1778,0,3,3,No lighting
1778,0,3,4,Carrot
1778,0,3,5,Drying shirt
1778,1,0,1,Supplies
1778,1,0,2,Does not play music
1778,1,0,3,No lighting
