item_name,variation,body_title,pattern,pattern_title,diy,body_customize,pattern_customize,kit_cost,buy,sell,color_1,color_2,miles_price,source,source_notes,version,hha_concept_1,hha_concept_2,hha_series,hha_set,interact,tag,outdoor,speaker_type,lightning_type,catalog,file_name,internal_id,unique_entry_id,variant_1,variant_2,size_x,size_y
baby chair,Green,,Train,Cushion,0,0,1,1,1200,300,Green,Colorful,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,0,Does not play music,No lighting,1,FtrBabychair_Remake_3_3,3305,5HzSmLCFfoAfQ4ukQ,3,3,1,1
baby chair,Green,,Paw print,Cushion,0,0,1,1,1200,300,Green,Colorful,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,0,Does not play music,No lighting,1,FtrBabychair_Remake_3_4,3305,3e9b2NF4sqpynsAx2,3,4,1,1
baby chair,Blue,,Bear,Cushion,0,0,1,1,1200,300,Blue,Colorful,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,0,Does not play music,No lighting,1,FtrBabychair_Remake_4_0,3305,RMwmh5fZqQdxortFr,4,0,1,1
baby chair,Blue,,Strawberry,Cushion,0,0,1,1,1200,300,Blue,Colorful,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,0,Does not play music,No lighting,1,FtrBabychair_Remake_4_1,3305,qirfQTS5gihdZrjo7,4,1,1,1
baby chair,Blue,,Butterfly,Cushion,0,0,1,1,1200,300,Blue,Orange,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,0,Does not play music,No lighting,1,FtrBabychair_Remake_4_2,3305,2w7g3DewPNN9w47Yu,4,2,1,1
baby chair,Blue,,Train,Cushion,0,0,1,1,1200,300,Blue,Colorful,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,0,Does not play music,No lighting,1,FtrBabychair_Remake_4_3,3305,kdizs26rBhoFN96R8,4,3,1,1
baby chair,Blue,,Paw print,Cushion,0,0,1,1,1200,300,Blue,Colorful,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,0,Does not play music,No lighting,1,FtrBabychair_Remake_4_4,3305,bm6bYatvhGTNsmo36,4,4,1,1
baby chair,White,,Bear,Cushion,0,0,1,1,1200,300,White,Colorful,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,0,Does not play music,No lighting,1,FtrBabychair_Remake_5_0,3305,LyPzknPf7igr4LEEk,5,0,1,1
baby chair,White,,Strawberry,Cushion,0,0,1,1,1200,300,White,Colorful,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,0,Does not play music,No lighting,1,FtrBabychair_Remake_5_1,3305,MExvKfHcM8ieNnr6p,5,1,1,1
baby chair,White,,Butterfly,Cushion,0,0,1,1,1200,300,White,Orange,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,0,Does not play music,No lighting,1,FtrBabychair_Remake_5_2,3305,bxcu2gBDFQhKEpiHz,5,2,1,1
baby chair,White,,Train,Cushion,0,0,1,1,1200,300,White,Colorful,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,0,Does not play music,No lighting,1,FtrBabychair_Remake_5_3,3305,zKcKRjhc7Wb7KNnyd,5,3,1,1
baby chair,White,,Paw print,Cushion,0,0,1,1,1200,300,White,Colorful,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,0,Does not play music,No lighting,1,FtrBabychair_Remake_5_4,3305,6KtfAG6q5J5v4ihKh,5,4,1,1
baby chair,Black,,Bear,Cushion,0,0,1,1,1200,300,Black,Colorful,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,0,Does not play music,No lighting,1,FtrBabychair_Remake_6_0,3305,hu24KrPHNS3tA8ufv,6,0,1,1
baby chair,Black,,Strawberry,Cushion,0,0,1,1,1200,300,Black,Colorful,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,0,Does not play music,No lighting,1,FtrBabychair_Remake_6_1,3305,n37p2mDFJtcuqd3rs,6,1,1,1
baby chair,Black,,Butterfly,Cushion,0,0,1,1,1200,300,Black,Orange,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,0,Does not play music,No lighting,1,FtrBabychair_Remake_6_2,3305,wnBYp2TgHjyzR5gRu,6,2,1,1
baby chair,Black,,Train,Cushion,0,0,1,1,1200,300,Black,Colorful,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,0,Does not play music,No lighting,1,FtrBabychair_Remake_6_3,3305,s2QnWwt8XqMkDaBow,6,3,1,1
baby chair,Black,,Paw print,Cushion,0,0,1,1,1200,300,Black,Colorful,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,child's room,,,,Yes,Chair,0,Does not play music,No lighting,1,FtrBabychair_Remake_6_4,3305,wfyDHz4qnjgSATJ6A,6,4,1,1
bamboo basket,Green bamboo,Bamboo,,,1,1,0,2,,1120,Green,Green,,Crafting,,1.0.0,zen-style,,bamboo,,No,Japanese Style,0,Does not play music,No lighting,0,FtrBambooBasket_Remake_0_0,3658,EhqChmN8mmQb5Xbrs,0,0,1,1
bamboo basket,Dried bamboo,Bamboo,,,1,1,0,2,,1120,Beige,Yellow,,Crafting,,1.0.0,zen-style,,bamboo,,No,Japanese Style,0,Does not play music,No lighting,0,FtrBambooBasket_Remake_1_0,3658,dAKRbYy67TArprnWc,1,0,1,1
bamboo basket,Smoke-cured bamboo,Bamboo,,,1,1,0,2,,1120,Brown,Green,,Crafting,,1.0.0,zen-style,,bamboo,,No,Japanese Style,0,Does not play music,No lighting,0,FtrBambooBasket_Remake_2_0,3658,TEGzshjkjEi8xNENg,2,0,1,1
bamboo bench,Green bamboo,Bamboo,,,1,1,0,2,,1280,Green,Green,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Sofa,1,Does not play music,No lighting,0,FtrBambooChairL_Remake_0_0,710,2tCFN227dJ3Hg3WMj,0,0,2,1
bamboo bench,Dried bamboo,Bamboo,,,1,1,0,2,,1280,Yellow,Yellow,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Sofa,1,Does not play music,No lighting,0,FtrBambooChairL_Remake_1_0,710,zZwxBNb8kENP7Bbun,1,0,2,1
bamboo bench,Smoke-cured bamboo,Bamboo,,,1,1,0,2,,1280,Brown,Brown,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Sofa,1,Does not play music,No lighting,0,FtrBambooChairL_Remake_2_0,710,HrbrLwoxhytQxAtgy,2,0,2,1
bamboo doll,,,,,1,0,0,,,2400,Green,Green,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Toy,0,Does not play music,No lighting,0,FtrBambooSurprisedbox,3555,bGoF3W3Hv9bpFCb3N,0,0,1,1
bamboo floor lamp,Green bamboo,Bamboo,,,1,1,0,2,,1280,Green,Green,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Lamp,0,Does not play music,Fluorescent,0,FtrBambooLamp_Remake_0_0,3557,oKBfrdHdJHZohuzKS,0,0,1,1
bamboo floor lamp,Dried bamboo,Bamboo,,,1,1,0,2,,1280,Yellow,Yellow,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Lamp,0,Does not play music,Fluorescent,0,FtrBambooLamp_Remake_1_0,3557,SfkBnfaHi6NWkaAW5,1,0,1,1
bamboo floor lamp,Smoke-cured bamboo,Bamboo,,,1,1,0,2,,1280,Brown,Brown,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Lamp,0,Does not play music,Fluorescent,0,FtrBambooLamp_Remake_2_0,3557,ydijPPy8uTsqMp5Xr,2,0,1,1
bamboo noodle slide,,,,,1,0,0,,,3160,Green,Brown,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Japanese Style,1,Does not play music,No lighting,0,FtrBambooSomen,5979,NG3b8xMm5pXGMmHMq,0,0,3,1
bamboo partition,Green bamboo,Bamboo,,,1,1,0,3,,2020,Green,White,,Crafting,,1.0.0,zen-style,,bamboo,,No,Screen,0,Does not play music,No lighting,0,FtrBambooScreen_Remake_0_0,3553,y8EchKnaboQBTeo3f,0,0,2,0.5
bamboo partition,Dried bamboo,Bamboo,,,1,1,0,3,,2020,Yellow,White,,Crafting,,1.0.0,zen-style,,bamboo,,No,Screen,0,Does not play music,No lighting,0,FtrBambooScreen_Remake_1_0,3553,o455mYY5evSrec8gu,1,0,2,0.5
bamboo partition,Smoke-cured bamboo,Bamboo,,,1,1,0,3,,2020,Brown,Gray,,Crafting,,1.0.0,zen-style,,bamboo,,No,Screen,0,Does not play music,No lighting,0,FtrBambooScreen_Remake_2_0,3553,tML8Tmvmyh7Y2d3vK,2,0,2,0.5
bamboo shelf,Green bamboo,Bamboo,,,1,1,0,4,,2400,Green,White,,Crafting,,1.0.0,zen-style,,bamboo,,No,Shelf,0,Does not play music,No lighting,0,FtrBambooShelf_Remake_0_0,3551,uucJrLxCbCQgn76vt,0,0,2,1
bamboo shelf,Dried bamboo,Bamboo,,,1,1,0,4,,2400,Yellow,Purple,,Crafting,,1.0.0,zen-style,,bamboo,,No,Shelf,0,Does not play music,No lighting,0,FtrBambooShelf_Remake_1_0,3551,6k44YK9g9LPcD6eNy,1,0,2,1
bamboo shelf,Smoke-cured bamboo,Bamboo,,,1,1,0,4,,2400,Brown,Gray,,Crafting,,1.0.0,zen-style,,bamboo,,No,Shelf,0,Does not play music,No lighting,0,FtrBambooShelf_Remake_2_0,3551,k2NAwacr6p5HwRfYP,2,0,2,1
bamboo speaker,Green bamboo,Bamboo,,,1,1,0,2,,1230,Green,Beige,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Audio,0,Retro,No lighting,0,FtrBambooMusic_Remake_0_0,10743,WJ7AWij94wCSryAjs,0,0,1,1
bamboo speaker,Dried bamboo,Bamboo,,,1,1,0,2,,1230,Yellow,Beige,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Audio,0,Retro,No lighting,0,FtrBambooMusic_Remake_1_0,10743,TbCtKQ3pESjZA2fdi,1,0,1,1
bamboo speaker,Smoke-cured bamboo,Bamboo,,,1,1,0,2,,1230,Brown,Beige,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Audio,0,Retro,No lighting,0,FtrBambooMusic_Remake_2_0,10743,94FEDXAad9ELWiCTL,2,0,1,1
bamboo stool,Green bamboo,Bamboo,,,1,1,0,2,,800,Green,Green,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Chair,1,Does not play music,No lighting,0,FtrBambooStool_Remake_0_0,10742,Sum7NqgKH9mzAx9W2,0,0,1,1
bamboo stool,Dried bamboo,Bamboo,,,1,1,0,2,,800,Yellow,Yellow,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Chair,1,Does not play music,No lighting,0,FtrBambooStool_Remake_1_0,10742,NSwAuK4PkDRcyE59N,1,0,1,1
bamboo stool,Smoke-cured bamboo,Bamboo,,,1,1,0,2,,800,Brown,Brown,,Crafting,,1.0.0,zen-style,,bamboo,,Yes,Chair,1,Does not play music,No lighting,0,FtrBambooStool_Remake_2_0,10742,x2amvL7SFyHW664my,2,0,1,1
bamboo stopblock,Green bamboo,Bamboo,,,1,1,0,1,,480,Green,Black,,Crafting,,1.0.0,zen-style,,bamboo,,No,Vehicle,1,Does not play music,No lighting,0,FtrBambooCarstop_Remake_0_0,3556,evenswKam93cbDeao,0,0,1,0.5
bamboo stopblock,Dried bamboo,Bamboo,,,1,1,0,1,,480,Yellow,Beige,,Crafting,,1.0.0,zen-style,,bamboo,,No,Vehicle,1,Does not play music,No lighting,0,FtrBambooCarstop_Remake_1_0,3556,Nx7t9hM7jhfCu5pKW,1,0,1,0.5
bamboo stopblock,Smoke-cured bamboo,Bamboo,,,1,1,0,1,,480,Brown,Black,,Crafting,,1.0.0,zen-style,,bamboo,,No,Vehicle,1,Does not play music,No lighting,0,FtrBambooCarstop_Remake_2_0,3556,rcGeNM8ZcnF3y3FHX,2,0,1,0.5
barbecue,Red,,,,0,0,0,,2500,625,Red,Colorful,,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,,,,Yes,Outdoors Decor,1,Does not play music,No lighting,1,FtrBarbecuegrill_Remake_0_0,330,4iaPhJhwanmxMDFs5,0,0,1,1
barbecue,Yellow,,,,0,0,0,,2500,625,Yellow,Colorful,,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,,,,Yes,Outdoors Decor,1,Does not play music,No lighting,1,FtrBarbecuegrill_Remake_1_0,330,XvEi9AfrWodjqcnnt,1,0,1,1
barbecue,Green,,,,0,0,0,,2500,625,Green,Colorful,,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,,,,Yes,Outdoors Decor,1,Does not play music,No lighting,1,FtrBarbecuegrill_Remake_2_0,330,WGgHy5RPhRkTdktww,2,0,1,1
barbecue,White,,,,0,0,0,,2500,625,White,Colorful,,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,,,,Yes,Outdoors Decor,1,Does not play music,No lighting,1,FtrBarbecuegrill_Remake_3_0,330,g9DxWX8qcrFpPjj2s,3,0,1,1
barbecue,Black,,,,0,0,0,,2500,625,Black,Colorful,,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,outdoors,,,,Yes,Outdoors Decor,1,Does not play music,No lighting,1,FtrBarbecuegrill_Remake_4_0,330,ArGHiDEjLyA7p8f66,4,0,1,1
barbell,Black,Plate color,,,1,1,0,7,,7500,Black,Gray,,Crafting,,1.0.0,fitness,,,,No,Sports,0,Does not play music,No lighting,0,FtrBarbell_Remake_0_0,4078,LWrHznT5ZyCtF2vjQ,0,0,2,1
barbell,White,Plate color,,,1,1,0,7,,7500,White,Gray,,Crafting,,1.0.0,fitness,,,,No,Sports,0,Does not play music,No lighting,0,FtrBarbell_Remake_1_0,4078,huZozQf8hjT2ADKjS,1,0,2,1
barbell,Red,Plate color,,,1,1,0,7,,7500,Red,Gray,,Crafting,,1.0.0,fitness,,,,No,Sports,0,Does not play music,No lighting,0,FtrBarbell_Remake_2_0,4078,x6rceFML9W22FHmbE,2,0,2,1
barbell,Colorful,Plate color,,,1,1,0,7,,7500,Colorful,Gray,,Crafting,,1.0.0,fitness,,,,No,Sports,0,Does not play music,No lighting,0,FtrBarbell_Remake_3_0,4078,dtmmNs3ZGLAjSK7zJ,3,0,2,1
barrel,,,,,1,0,0,,,2100,Brown,Black,,Crafting,,1.0.0,garage,,,,No,Ranch,1,Does not play music,No lighting,0,FtrPirateBarrel,1266,5BwwE5cFSHegMB6iK,0,0,1,1
basic teacher's desk,Standard,,,,0,0,0,,2000,500,Orange,Gray,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,,,,No,Desk,0,Does not play music,No lighting,1,FtrSchoolTeachertable_Remake_0_0,1330,9N5CyjzJXCRqMBuS3,0,0,2,1
basic teacher's desk,Wooden,,,,0,0,0,,2000,500,Yellow,Yellow,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,,,,No,Desk,0,Does not play music,No lighting,1,FtrSchoolTeachertable_Remake_1_0,1330,6Y6uYyKczyFayoPgQ,1,0,2,1
basic teacher's desk,Monotone,,,,0,0,0,,2000,500,White,Black,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,school,,,,No,Desk,0,Does not play music,No lighting,1,FtrSchoolTeachertable_Remake_2_0,1330,FqtaHr9oGCmoNR7eX,2,0,2,1
basketball hoop,Blue,,,,0,0,0,,11000,2750,Blue,White,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fitness,school,,,No,Sports,1,Does not play music,No lighting,1,FtrBasketgoal_Remake_0_0,4226,Q3nShvpjMeN4k9x3E,0,0,2,2
basketball hoop,Green,,,,0,0,0,,11000,2750,Green,White,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fitness,school,,,No,Sports,1,Does not play music,No lighting,1,FtrBasketgoal_Remake_1_0,4226,2s5mgpJK6H9B4Jc9v,1,0,2,2
basketball hoop,Black,,,,0,0,0,,11000,2750,Black,White,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,fitness,school,,,No,Sports,1,Does not play music,No lighting,1,FtrBasketgoal_Remake_2_0,4226,9KMogwX2SoozrdjAk,2,0,2,2
bathroom sink,White,,,,0,0,0,,3300,825,White,White,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,Yes,Bathroom Things,0,Does not play music,No lighting,1,FtrWashstand_Remake_0_0,1229,XsomNbeiyXXsDYs9m,0,0,1,1
bathroom sink,Black,,,,0,0,0,,3300,825,Black,White,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,Yes,Bathroom Things,0,Does not play music,No lighting,1,FtrWashstand_Remake_1_0,1229,ZfsXzfqM9aL7ekSkq,1,0,1,1
bathroom sink,Beige,,,,0,0,0,,3300,825,White,Brown,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,bathroom,,,,Yes,Bathroom Things,0,Does not play music,No lighting,1,FtrWashstand_Remake_2_0,1229,LhXarn989bqYjBHmi,2,0,1,1
beach chair,White,,,,0,0,0,,920,230,White,White,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,,,,Yes,Bed,1,Does not play music,No lighting,1,FtrBeachbed_Remake_0_0,664,qSh6YjFqutJvzYsKi,0,0,2,1
beach chair,Black,,,,0,0,0,,920,230,Black,Black,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,,,,Yes,Bed,1,Does not play music,No lighting,1,FtrBeachbed_Remake_1_0,664,8RBCg487RN7ZshRww,1,0,2,1
beach chair,Blue,,,,0,0,0,,920,230,Blue,Light blue,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,,,,Yes,Bed,1,Does not play music,No lighting,1,FtrBeachbed_Remake_2_0,664,FPtBiEinuz7h58TDJ,2,0,2,1
beach chair,Orange,,,,0,0,0,,920,230,Orange,White,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,,,,Yes,Bed,1,Does not play music,No lighting,1,FtrBeachbed_Remake_3_0,664,HaJrTWRsfd9QYTA4K,3,0,2,1
beach chair,Yellow,,,,0,0,0,,920,230,Yellow,Green,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,,,,Yes,Bed,1,Does not play music,No lighting,1,FtrBeachbed_Remake_4_0,664,54w6Zog7Jq2mBydMr,4,0,2,1
beach chair,Pink,,,,0,0,0,,920,230,Pink,Purple,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,ocean,,,,Yes,Bed,1,Does not play music,No lighting,1,FtrBeachbed_Remake_5_0,664,u3JFdCmcCrMxKqGDx,5,0,2,1
beach towel,,,Cyan zigzags,Towel,0,0,1,1,380,95,Light blue,Colorful,,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,,,,Yes,Bed,1,Does not play music,No lighting,1,FtrBeachtowel_Remake_0_0,3468,yHq5dgY54rweXvC5d,0,0,2,1
beach towel,,,Red stripes,Towel,0,0,1,1,380,95,Red,White,,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,,,,Yes,Bed,1,Does not play music,No lighting,1,FtrBeachtowel_Remake_0_1,3468,rQ9hWyQYQry3Lw4cT,0,1,2,1
beach towel,,,Colorful,Towel,0,0,1,1,380,95,Yellow,Red,,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,,,,Yes,Bed,1,Does not play music,No lighting,1,FtrBeachtowel_Remake_0_2,3468,8F7bAmSWJYxnTrDvv,0,2,2,1
beach towel,,,Shells,Towel,0,0,1,1,380,95,Pink,Pink,,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,,,,Yes,Bed,1,Does not play music,No lighting,1,FtrBeachtowel_Remake_0_3,3468,ADaMwCytMMFHcyyuv,0,3,2,1
beach towel,,,Blue,Towel,0,0,1,1,380,95,Blue,Blue,,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,,,,Yes,Bed,1,Does not play music,No lighting,1,FtrBeachtowel_Remake_0_4,3468,ngHcmoWhmnu5KYr9o,0,4,2,1
beach towel,,,Yellow,Towel,0,0,1,1,380,95,Yellow,Yellow,,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,,,,Yes,Bed,1,Does not play music,No lighting,1,FtrBeachtowel_Remake_0_5,3468,Wpu4ZevwHsFv6aiL4,0,5,2,1
beach towel,,,White,Towel,0,0,1,1,380,95,White,White,,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",1.0.0,ocean,,,,Yes,Bed,1,Does not play music,No lighting,1,FtrBeachtowel_Remake_0_6,3468,YqiWaHbEj5T3an3c3,0,6,2,1
beekeeper's hive,Natural,Paint color,,,1,1,0,4,,2400,Beige,Beige,,Crafting,,1.0.0,garden,,,,No,Ranch,1,Does not play music,No lighting,0,FtrBeekeepingbox_Remake_0_0,3406,N73MBNL2auJpmv4qd,0,0,1,1
beekeeper's hive,White,Paint color,,,1,1,0,4,,2400,White,White,,Crafting,,1.0.0,garden,,,,No,Ranch,1,Does not play music,No lighting,0,FtrBeekeepingbox_Remake_1_0,3406,WdhfmHNG3KCDQdrS4,1,0,1,1
beekeeper's hive,Red,Paint color,,,1,1,0,4,,2400,Red,Green,,Crafting,,1.0.0,garden,,,,No,Ranch,1,Does not play music,No lighting,0,FtrBeekeepingbox_Remake_2_0,3406,4zSjZY5RQo9GZpvyB,2,0,1,1
beekeeper's hive,Blue,Paint color,,,1,1,0,4,,2400,Blue,Black,,Crafting,,1.0.0,garden,,,,No,Ranch,1,Does not play music,No lighting,0,FtrBeekeepingbox_Remake_3_0,3406,wyk7uKBtF3k4WAf9Y,3,0,1,1
beekeeper's hive,Yellow,Paint color,,,1,1,0,4,,2400,Yellow,Brown,,Crafting,,1.0.0,garden,,,,No,Ranch,1,Does not play music,No lighting,0,FtrBeekeepingbox_Remake_4_0,3406,sy4T7wEaqeZH3i7WC,4,0,1,1
bidet,,,,,0,0,0,,1800,450,White,White,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,bathroom,,,,Yes,Bathroom Things,0,Does not play music,No lighting,1,FtrWCBidet,4098,284sKtiCqZbdDSs7G,0,0,1,1
big festive tree,Colorful,Design,,,1,1,0,5,,3200,Green,Colorful,,Crafting,,1.0.0,party,fancy,festive,,Yes,Seasonal Decor,1,Does not play music,No lighting,0,FtrTreeXmasL_Remake_0_0,3966,Map2ykX5ezxwnyEDr,0,0,2,2
big festive tree,Blue,Design,,,1,1,0,5,,3200,Blue,Blue,,Crafting,,1.0.0,party,fancy,festive,,Yes,Seasonal Decor,1,Does not play music,No lighting,0,FtrTreeXmasL_Remake_1_0,3966,qW7mpc3PZ8K6NYyuJ,1,0,2,2
big festive tree,Red,Design,,,1,1,0,5,,3200,Green,Red,,Crafting,,1.0.0,party,fancy,festive,,Yes,Seasonal Decor,1,Does not play music,No lighting,0,FtrTreeXmasL_Remake_2_0,3966,rNhWyEbaBdWbhMdsF,2,0,2,2
big festive tree,Pink,Design,,,1,1,0,5,,3200,Pink,Pink,,Crafting,,1.0.0,party,fancy,festive,,Yes,Seasonal Decor,1,Does not play music,No lighting,0,FtrTreeXmasL_Remake_3_0,3966,kpjG8RDrzbxzRYzNH,3,0,2,2
big festive tree,Gold,Design,,,1,1,0,5,,3200,Green,Yellow,,Crafting,,1.0.0,party,fancy,festive,,Yes,Seasonal Decor,1,Does not play music,No lighting,0,FtrTreeXmasL_Remake_4_0,3966,JhmgHWyoc78bjoLZ4,4,0,2,2
big festive tree,White,Design,,,1,1,0,5,,3200,White,Gray,,Crafting,,1.0.0,party,fancy,festive,,Yes,Seasonal Decor,1,Does not play music,No lighting,0,FtrTreeXmasL_Remake_5_0,3966,KCXEibR7BQ2KCvKH9,5,0,2,2
billiard table,Green,,,,0,0,0,,77000,19250,Green,Orange,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,shop,facility,,,No,Sports,0,Does not play music,No lighting,1,FtrBilliard_Remake_0_0,863,RkPFuXP68xp7rKQE2,0,0,2,1
billiard table,Red,,,,0,0,0,,77000,19250,Red,Yellow,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,shop,facility,,,No,Sports,0,Does not play music,No lighting,1,FtrBilliard_Remake_1_0,863,Zj2KBoNju4pkeg4Eh,1,0,2,1
billiard table,Blue,,,,0,0,0,,77000,19250,Blue,Brown,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,shop,facility,,,No,Sports,0,Does not play music,No lighting,1,FtrBilliard_Remake_2_0,863,uqyZ3Fi9cceZc6B3M,2,0,2,1
