items_internal_id,items_variant_1,items_variant_2,hha_hha_id,hha_value
3977,0,0,2,expensive
3977,1,0,1,ocean
3977,1,0,2,expensive
3977,2,0,1,ocean
3977,2,0,2,expensive
3977,3,0,1,ocean
3977,3,0,2,expensive
3977,4,0,1,ocean
3977,4,0,2,expensive
3977,5,0,1,ocean
3977,5,0,2,expensive
3983,0,0,1,ocean
3983,0,0,2,expensive
3983,1,0,1,ocean
3983,1,0,2,expensive
3983,2,0,1,ocean
3983,2,0,2,expensive
3983,3,0,1,ocean
3983,3,0,2,expensive
3983,4,0,1,ocean
3983,4,0,2,expensive
3983,5,0,1,ocean
3983,5,0,2,expensive
3982,0,0,1,ocean
3982,0,0,2,expensive
3982,1,0,1,ocean
3982,1,0,2,expensive
3982,2,0,1,ocean
3982,2,0,2,expensive
3982,3,0,1,ocean
3982,3,0,2,expensive
3982,4,0,1,ocean
3982,4,0,2,expensive
3982,5,0,1,ocean
3982,5,0,2,expensive
3978,0,0,1,ocean
3978,0,0,2,
3978,1,0,1,ocean
3978,1,0,2,
3978,2,0,1,ocean
3978,2,0,2,
3978,3,0,1,ocean
3978,3,0,2,
3978,4,0,1,ocean
3978,4,0,2,
3978,5,0,1,ocean
3978,5,0,2,
3979,0,0,1,ocean
3979,0,0,2,
3979,1,0,1,ocean
3979,1,0,2,
3979,2,0,1,ocean
3979,2,0,2,
3979,3,0,1,ocean
3979,3,0,2,
3979,4,0,1,ocean
3979,4,0,2,
3979,5,0,1,ocean
3979,5,0,2,
3980,0,0,1,ocean
3980,0,0,2,
3980,1,0,1,ocean
3980,1,0,2,
3980,2,0,1,ocean
3980,2,0,2,
3980,3,0,1,ocean
3980,3,0,2,
3980,4,0,1,ocean
3980,4,0,2,
3980,5,0,1,ocean
3980,5,0,2,
4015,0,0,1,bathroom
4015,0,0,2,
4015,1,0,1,bathroom
4015,1,0,2,
4015,2,0,1,bathroom
4015,2,0,2,
4015,3,0,1,bathroom
4015,3,0,2,
3588,0,0,1,garden
3588,0,0,2,
3588,1,0,1,garden
3588,1,0,2,
3588,2,0,1,garden
3588,2,0,2,
3588,3,0,1,garden
3588,3,0,2,
3588,4,0,1,garden
3588,4,0,2,
3588,5,0,1,garden
3588,5,0,2,
3588,6,0,1,garden
3588,6,0,2,
3588,7,0,1,garden
3588,7,0,2,
7247,0,0,1,garden
7247,0,0,2,
7247,1,0,1,garden
7247,1,0,2,
7247,2,0,1,garden
7247,2,0,2,
7247,3,0,1,garden
7247,3,0,2,
7247,4,0,1,garden
7247,4,0,2,
1045,0,0,1,concert
1045,0,0,2,party
7142,0,0,1,outdoors
7142,0,0,2,garden
5338,0,0,1,facility
5338,0,0,2,
5338,0,1,1,facility
5338,0,1,2,
5338,0,2,1,facility
5338,0,2,2,
5338,0,3,1,facility
5338,0,3,2,
5338,0,4,1,facility
5338,0,4,2,
5338,0,5,1,facility
5338,0,5,2,
5338,0,6,1,facility
5338,0,6,2,
5338,0,7,1,facility
5338,0,7,2,
5338,1,0,1,facility
5338,1,0,2,
5338,1,1,1,facility
5338,1,1,2,
5338,1,2,1,facility
5338,1,2,2,
5338,1,3,1,facility
5338,1,3,2,
5338,1,4,1,facility
5338,1,4,2,
5338,1,5,1,facility
5338,1,5,2,
5338,1,6,1,facility
5338,1,6,2,
5338,1,7,1,facility
5338,1,7,2,
5338,2,0,1,facility
5338,2,0,2,
5338,2,1,1,facility
5338,2,1,2,
5338,2,2,1,facility
5338,2,2,2,
5338,2,3,1,facility
5338,2,3,2,
5338,2,4,1,facility
5338,2,4,2,
5338,2,5,1,facility
5338,2,5,2,
5338,2,6,1,facility
5338,2,6,2,
5338,2,7,1,facility
5338,2,7,2,
5338,3,0,1,facility
5338,3,0,2,
5338,3,1,1,facility
5338,3,1,2,
5338,3,2,1,facility
5338,3,2,2,
5338,3,3,1,facility
5338,3,3,2,
5338,3,4,1,facility
5338,3,4,2,
5338,3,5,1,facility
5338,3,5,2,
5338,3,6,1,facility
5338,3,6,2,
5338,3,7,1,facility
5338,3,7,2,
5338,4,0,1,facility
5338,4,0,2,
5338,4,1,1,facility
5338,4,1,2,
5338,4,2,1,facility
5338,4,2,2,
5338,4,3,1,facility
5338,4,3,2,
5338,4,4,1,facility
5338,4,4,2,
5338,4,5,1,facility
5338,4,5,2,
5338,4,6,1,facility
5338,4,6,2,
5338,4,7,1,facility
5338,4,7,2,
5338,5,0,1,facility
5338,5,0,2,
5338,5,1,1,facility
5338,5,1,2,
5338,5,2,1,facility
5338,5,2,2,
5338,5,3,1,facility
5338,5,3,2,
5338,5,4,1,facility
5338,5,4,2,
5338,5,5,1,facility
5338,5,5,2,
5338,5,6,1,facility
5338,5,6,2,
5338,5,7,1,facility
5338,5,7,2,
5338,6,0,1,facility
5338,6,0,2,
5338,6,1,1,facility
5338,6,1,2,
5338,6,2,1,facility
5338,6,2,2,
5338,6,3,1,facility
5338,6,3,2,
5338,6,4,1,facility
5338,6,4,2,
5338,6,5,1,facility
5338,6,5,2,
5338,6,6,1,facility
5338,6,6,2,
5338,6,7,1,facility
5338,6,7,2,
5338,7,0,1,facility
5338,7,0,2,
5338,7,1,1,facility
5338,7,1,2,
5338,7,2,1,facility
5338,7,2,2,
5338,7,3,1,facility
5338,7,3,2,
5338,7,4,1,facility
5338,7,4,2,
5338,7,5,1,facility
5338,7,5,2,
5338,7,6,1,facility
5338,7,6,2,
5338,7,7,1,facility
5338,7,7,2,
2754,0,0,1,garden
2754,0,0,2,horror
1326,0,0,1,school
1326,0,0,2,horror
1434,0,0,1,outdoors
1434,0,0,2,
1434,1,0,1,outdoors
1434,1,0,2,
1434,2,0,1,outdoors
1434,2,0,2,
1434,3,0,1,outdoors
1434,3,0,2,
1434,4,0,1,outdoors
1434,4,0,2,
1434,5,0,1,outdoors
1434,5,0,2,
1434,6,0,1,outdoors
1434,6,0,2,
1434,7,0,1,outdoors
1434,7,0,2,
7281,0,0,1,garden
7281,0,0,2,
7281,1,0,1,garden
7281,1,0,2,
7281,2,0,1,garden
7281,2,0,2,
7281,3,0,1,garden
7281,3,0,2,
3410,0,0,1,garage
3410,0,0,2,
1143,0,0,1,outdoors
1143,0,0,2,
1143,1,0,1,outdoors
1143,1,0,2,
1143,2,0,1,outdoors
1143,2,0,2,
971,0,0,1,facility
971,0,0,2,shop
971,1,0,1,facility
971,1,0,2,shop
971,2,0,1,facility
971,2,0,2,shop
971,3,0,1,facility
971,3,0,2,shop
1149,0,0,1,fitness
1149,0,0,2,
3416,0,0,1,shop
3416,0,0,2,fancy
3416,1,0,1,shop
3416,1,0,2,fancy
3416,2,0,1,shop
3416,2,0,2,fancy
3416,3,0,1,shop
3416,3,0,2,fancy
3416,4,0,1,shop
3416,4,0,2,fancy
3416,5,0,1,shop
3416,5,0,2,fancy
3416,6,0,1,shop
3416,6,0,2,fancy
3416,7,0,1,shop
3416,7,0,2,fancy
2333,0,0,1,space
2333,0,0,2,
2333,1,0,1,space
2333,1,0,2,
8150,0,0,1,folk art
8150,0,0,2,garden
1444,0,0,1,space
1444,0,0,2,
7653,0,0,1,fitness
7653,0,0,2,
7653,1,0,1,fitness
7653,1,0,2,
7653,2,0,1,fitness
7653,2,0,2,
8702,0,0,1,folk art
8702,0,0,2,
1153,0,0,1,zen-style
1153,0,0,2,
4379,0,0,1,facility
4379,0,0,2,fancy
4379,1,0,1,facility
4379,1,0,2,fancy
4379,2,0,1,facility
4379,2,0,2,fancy
4379,3,0,1,facility
4379,3,0,2,fancy
4379,4,0,1,facility
4379,4,0,2,fancy
4379,5,0,1,facility
4379,5,0,2,fancy
4379,6,0,1,facility
4379,6,0,2,fancy
2775,0,0,1,zen-style
2775,0,0,2,bathroom
546,0,0,1,school
546,0,0,2,facility
546,1,0,1,school
546,1,0,2,facility
546,2,0,1,school
546,2,0,2,facility
3617,0,0,1,shop
3617,0,0,2,party
3617,0,1,1,shop
3617,0,1,2,party
3617,0,2,1,shop
3617,0,2,2,party
3617,0,3,1,shop
3617,0,3,2,party
3617,0,4,1,shop
3617,0,4,2,party
3617,1,0,1,shop
3617,1,0,2,party
3617,1,1,1,shop
3617,1,1,2,party
3617,1,2,1,shop
3617,1,2,2,party
3617,1,3,1,shop
3617,1,3,2,party
3617,1,4,1,shop
3617,1,4,2,party
3617,2,0,1,shop
3617,2,0,2,party
3617,2,1,1,shop
3617,2,1,2,party
3617,2,2,1,shop
3617,2,2,2,party
3617,2,3,1,shop
3617,2,3,2,party
3617,2,4,1,shop
3617,2,4,2,party
3617,3,0,1,shop
3617,3,0,2,party
3617,3,1,1,shop
3617,3,1,2,party
3617,3,2,1,shop
3617,3,2,2,party
3617,3,3,1,shop
3617,3,3,2,party
3617,3,4,1,shop
3617,3,4,2,party
3617,4,0,1,shop
3617,4,0,2,party
3617,4,1,1,shop
3617,4,1,2,party
3617,4,2,1,shop
3617,4,2,2,party
3617,4,3,1,shop
3617,4,3,2,party
3617,4,4,1,shop
3617,4,4,2,party
3617,5,0,1,shop
3617,5,0,2,party
3617,5,1,1,shop
3617,5,1,2,party
3617,5,2,1,shop
3617,5,2,2,party
3617,5,3,1,shop
3617,5,3,2,party
3617,5,4,1,shop
3617,5,4,2,party
3617,6,0,1,shop
3617,6,0,2,party
3617,6,1,1,shop
3617,6,1,2,party
3617,6,2,1,shop
3617,6,2,2,party
3617,6,3,1,shop
3617,6,3,2,party
3617,6,4,1,shop
3617,6,4,2,party
3617,7,0,1,shop
3617,7,0,2,party
3617,7,1,1,shop
3617,7,1,2,party
3617,7,2,1,shop
3617,7,2,2,party
3617,7,3,1,shop
3617,7,3,2,party
3617,7,4,1,shop
3617,7,4,2,party
3445,0,0,1,school
3445,0,0,2,office
3445,0,1,1,school
3445,0,1,2,office
3445,0,2,1,school
3445,0,2,2,office
3445,0,3,1,school
3445,0,3,2,office
3445,1,0,1,school
3445,1,0,2,office
3445,1,1,1,school
3445,1,1,2,office
3445,1,2,1,school
3445,1,2,2,office
3445,1,3,1,school
3445,1,3,2,office
3445,2,0,1,school
3445,2,0,2,office
3445,2,1,1,school
3445,2,1,2,office
3445,2,2,1,school
3445,2,2,2,office
3445,2,3,1,school
3445,2,3,2,office
3445,3,0,1,school
3445,3,0,2,office
3445,3,1,1,school
3445,3,1,2,office
3445,3,2,1,school
3445,3,2,2,office
3445,3,3,1,school
3445,3,3,2,office
1217,0,0,1,bathroom
1217,0,0,2,
693,0,0,1,folk art
693,0,0,2,expensive
11941,0,0,1,garden
11941,0,0,2,
11941,1,0,1,garden
11941,1,0,2,
7795,0,0,1,folk art
7795,0,0,2,garden
7795,1,0,1,folk art
7795,1,0,2,garden
7795,2,0,1,folk art
7795,2,0,2,garden
3398,0,0,1,garden
3398,0,0,2,
3397,0,0,1,garden
3397,0,0,2,
11943,0,0,1,garden
11943,0,0,2,horror
11943,1,0,1,garden
11943,1,0,2,horror
7043,0,0,1,folk art
7043,0,0,2,garden
4070,0,0,1,child's room
4070,0,0,2,fancy
4070,1,0,1,child's room
4070,1,0,2,fancy
4070,2,0,1,child's room
4070,2,0,2,fancy
4070,3,0,1,child's room
4070,3,0,2,fancy
11942,0,0,1,concert
11942,0,0,2,
11942,1,0,1,concert
11942,1,0,2,
3816,0,0,1,garden
3816,0,0,2,
3816,1,0,1,garden
3816,1,0,2,
3816,2,0,1,garden
3816,2,0,2,
3816,3,0,1,garden
3816,3,0,2,
7189,0,0,1,facility
7189,0,0,2,concert
7189,1,0,1,facility
7189,1,0,2,concert
7189,2,0,1,facility
7189,2,0,2,concert
7189,3,0,1,facility
7189,3,0,2,concert
7189,4,0,1,facility
7189,4,0,2,concert
7189,5,0,1,facility
7189,5,0,2,concert
7189,6,0,1,facility
7189,6,0,2,concert
7189,7,0,1,facility
7189,7,0,2,concert
7868,0,0,1,ocean
7868,0,0,2,
7868,1,0,1,ocean
7868,1,0,2,
7868,2,0,1,ocean
7868,2,0,2,
7868,3,0,1,ocean
7868,3,0,2,
7868,4,0,1,ocean
7868,4,0,2,
7868,5,0,1,ocean
7868,5,0,2,
1170,0,0,1,garden
1170,0,0,2,
1170,1,0,1,garden
1170,1,0,2,
1170,2,0,1,garden
1170,2,0,2,
1170,3,0,1,garden
1170,3,0,2,
1170,4,0,1,garden
1170,4,0,2,
1171,0,0,1,concert
1171,0,0,2,
1171,1,0,1,concert
1171,1,0,2,
1171,2,0,1,concert
1171,2,0,2,
1171,3,0,1,concert
1171,3,0,2,
1171,4,0,1,concert
1171,4,0,2,
1171,5,0,1,concert
1171,5,0,2,
3616,0,0,1,kitchen
3616,0,0,2,expensive
3616,1,0,1,kitchen
3616,1,0,2,expensive
3616,2,0,1,kitchen
3616,2,0,2,expensive
3616,3,0,1,kitchen
3616,3,0,2,expensive
3616,4,0,1,kitchen
3616,4,0,2,expensive
3616,5,0,1,kitchen
3616,5,0,2,expensive
3616,6,0,1,kitchen
3616,6,0,2,expensive
3616,7,0,1,kitchen
3616,7,0,2,expensive
1779,0,0,1,shop
1779,0,0,2,party
1779,0,1,1,shop
1779,0,1,2,party
1779,0,2,1,shop
1779,0,2,2,party
1779,0,3,1,shop
1779,0,3,2,party
1779,0,4,1,shop
1779,0,4,2,party
1779,0,5,1,shop
1779,0,5,2,party
1779,0,6,1,shop
1779,0,6,2,party
1779,0,7,1,shop
1779,0,7,2,party
730,0,0,1,garden
730,0,0,2,
676,0,0,1,zen-style
676,0,0,2,
676,1,0,1,zen-style
676,1,0,2,
676,2,0,1,zen-style
676,2,0,2,
2776,0,0,1,bathroom
2776,0,0,2,
2776,1,0,1,bathroom
2776,1,0,2,
2776,2,0,1,bathroom
2776,2,0,2,
2776,3,0,1,bathroom
2776,3,0,2,
2776,4,0,1,bathroom
2776,4,0,2,
7391,0,0,1,zen-style
7391,0,0,2,
7391,1,0,1,zen-style
7391,1,0,2,
7391,2,0,1,zen-style
7391,2,0,2,
7391,3,0,1,zen-style
7391,3,0,2,
5961,0,0,1,bathroom
5961,0,0,2,expensive
739,0,0,1,zen-style
739,0,0,2,living room
739,1,0,1,zen-style
739,1,0,2,living room
739,2,0,1,zen-style
739,2,0,2,living room
739,3,0,1,zen-style
739,3,0,2,living room
739,4,0,1,zen-style
739,4,0,2,living room
1507,0,0,1,facility
1507,0,0,2,fancy
1507,1,0,1,facility
1507,1,0,2,fancy
1507,2,0,1,facility
1507,2,0,2,fancy
1507,3,0,1,facility
1507,3,0,2,fancy
1186,0,0,1,space
1186,0,0,2,
1181,0,0,1,shop
1181,0,0,2,school
3415,0,0,1,garden
3415,0,0,2,facility
5337,0,0,1,freezing cold
5337,0,0,2,garden
5337,1,0,1,freezing cold
5337,1,0,2,garden
5337,2,0,1,freezing cold
5337,2,0,2,garden
5337,3,0,1,freezing cold
5337,3,0,2,garden
4763,0,0,1,child's room
4763,0,0,2,
4760,0,0,1,child's room
4760,0,0,2,fitness
4760,1,0,1,child's room
4760,1,0,2,fitness
4760,2,0,1,child's room
4760,2,0,2,fitness
4760,3,0,1,child's room
4760,3,0,2,fitness
4760,4,0,1,child's room
4760,4,0,2,fitness
4760,5,0,1,child's room
4760,5,0,2,fitness
4760,6,0,1,child's room
4760,6,0,2,fitness
4760,7,0,1,child's room
4760,7,0,2,fitness
4758,0,0,1,child's room
4758,0,0,2,fitness
4758,1,0,1,child's room
4758,1,0,2,fitness
4758,2,0,1,child's room
4758,2,0,2,fitness
4758,3,0,1,child's room
4758,3,0,2,fitness
4758,4,0,1,child's room
4758,4,0,2,fitness
4758,5,0,1,child's room
4758,5,0,2,fitness
4759,0,0,1,child's room
4759,0,0,2,
4759,1,0,1,child's room
4759,1,0,2,
4759,2,0,1,child's room
4759,2,0,2,
4759,3,0,1,child's room
4759,3,0,2,
4759,4,0,1,child's room
4759,4,0,2,
4759,5,0,1,child's room
4759,5,0,2,
4759,6,0,1,child's room
4759,6,0,2,
4761,0,0,1,child's room
4761,0,0,2,space
4761,1,0,1,child's room
4761,1,0,2,space
4761,2,0,1,child's room
4761,2,0,2,space
4761,3,0,1,child's room
4761,3,0,2,space
4761,4,0,1,child's room
4761,4,0,2,space
4761,5,0,1,child's room
4761,5,0,2,space
343,0,0,1,outdoors
343,0,0,2,garden
5635,0,0,1,garden
5635,0,0,2,
5635,1,0,1,garden
5635,1,0,2,
5635,2,0,1,garden
5635,2,0,2,
5635,3,0,1,garden
5635,3,0,2,
5635,4,0,1,garden
5635,4,0,2,
5635,5,0,1,garden
5635,5,0,2,
1189,0,0,1,garage
1189,0,0,2,garden
1189,1,0,1,garage
1189,1,0,2,garden
1189,2,0,1,garage
1189,2,0,2,garden
1189,3,0,1,garage
1189,3,0,2,garden
2329,0,0,1,garden
2329,0,0,2,
2329,1,0,1,garden
2329,1,0,2,
2329,2,0,1,garden
2329,2,0,2,
2329,3,0,1,garden
2329,3,0,2,
2329,4,0,1,garden
2329,4,0,2,
2329,5,0,1,garden
2329,5,0,2,
1929,0,0,1,bathroom
1929,0,0,2,
1929,1,0,1,bathroom
1929,1,0,2,
1929,2,0,1,bathroom
1929,2,0,2,
4072,0,0,1,bathroom
4072,0,0,2,
4072,1,0,1,bathroom
4072,1,0,2,
7528,0,0,1,garage
7528,0,0,2,
7528,1,0,1,garage
7528,1,0,2,
7528,2,0,1,garage
7528,2,0,2,
7528,3,0,1,garage
7528,3,0,2,
7528,4,0,1,garage
7528,4,0,2,
7528,5,0,1,garage
7528,5,0,2,
7528,6,0,1,garage
7528,6,0,2,
7528,7,0,1,garage
7528,7,0,2,
7525,0,0,1,garage
7525,0,0,2,facility
7525,1,0,1,garage
7525,1,0,2,facility
7525,2,0,1,garage
7525,2,0,2,facility
7525,3,0,1,garage
7525,3,0,2,facility
3078,0,0,1,space
3078,0,0,2,facility
3078,1,0,1,space
3078,1,0,2,facility
3078,2,0,1,space
3078,2,0,2,facility
3078,3,0,1,space
3078,3,0,2,facility
3078,4,0,1,space
3078,4,0,2,facility
700,0,0,1,folk art
700,0,0,2,
85,0,0,1,child's room
85,0,0,2,
85,1,0,1,child's room
85,1,0,2,
85,2,0,1,child's room
85,2,0,2,
85,3,0,1,child's room
85,3,0,2,
290,0,0,1,fitness
290,0,0,2,
290,1,0,1,fitness
290,1,0,2,
290,2,0,1,fitness
290,2,0,2,
290,3,0,1,fitness
290,3,0,2,
533,0,0,1,school
533,0,0,2,
533,1,0,1,school
533,1,0,2,
533,2,0,1,school
533,2,0,2,
533,3,0,1,school
533,3,0,2,
533,4,0,1,school
533,4,0,2,
6081,0,0,1,fancy
6081,0,0,2,garden
6081,1,0,1,fancy
6081,1,0,2,garden
6080,0,0,1,party
6080,0,0,2,fancy
6080,1,0,1,party
6080,1,0,2,fancy
1199,0,0,1,garden
1199,0,0,2,child's room
1199,1,0,1,garden
1199,1,0,2,child's room
1199,2,0,1,garden
1199,2,0,2,child's room
1199,3,0,1,garden
1199,3,0,2,child's room
1199,4,0,1,garden
1199,4,0,2,child's room
7261,0,0,1,expensive
7261,0,0,2,living room
7231,0,0,1,child's room
7231,0,0,2,fancy
7231,1,0,1,child's room
7231,1,0,2,fancy
7231,2,0,1,child's room
7231,2,0,2,fancy
1412,0,0,1,facility
1412,0,0,2,concert
1412,1,0,1,facility
1412,1,0,2,concert
833,0,0,1,school
833,0,0,2,facility
833,0,1,1,school
833,0,1,2,facility
833,0,2,1,school
833,0,2,2,facility
833,0,3,1,school
833,0,3,2,facility
833,0,4,1,school
833,0,4,2,facility
833,1,0,1,school
833,1,0,2,facility
833,1,1,1,school
833,1,1,2,facility
833,1,2,1,school
833,1,2,2,facility
833,1,3,1,school
833,1,3,2,facility
833,1,4,1,school
833,1,4,2,facility
833,2,0,1,school
833,2,0,2,facility
833,2,1,1,school
833,2,1,2,facility
833,2,2,1,school
833,2,2,2,facility
833,2,3,1,school
833,2,3,2,facility
833,2,4,1,school
833,2,4,2,facility
833,3,0,1,school
833,3,0,2,facility
833,3,1,1,school
833,3,1,2,facility
833,3,2,1,school
833,3,2,2,facility
833,3,3,1,school
833,3,3,2,facility
833,3,4,1,school
833,3,4,2,facility
833,4,0,1,school
833,4,0,2,facility
833,4,1,1,school
833,4,1,2,facility
833,4,2,1,school
833,4,2,2,facility
833,4,3,1,school
833,4,3,2,facility
833,4,4,1,school
833,4,4,2,facility
833,5,0,1,school
833,5,0,2,facility
833,5,1,1,school
833,5,1,2,facility
833,5,2,1,school
833,5,2,2,facility
833,5,3,1,school
833,5,3,2,facility
833,5,4,1,school
833,5,4,2,facility
833,6,0,1,school
833,6,0,2,facility
833,6,1,1,school
833,6,1,2,facility
833,6,2,1,school
833,6,2,2,facility
833,6,3,1,school
833,6,3,2,facility
833,6,4,1,school
833,6,4,2,facility
1081,0,0,1,music
1081,0,0,2,expensive
1081,1,0,1,music
1081,1,0,2,expensive
1081,2,0,1,music
1081,2,0,2,expensive
1081,3,0,1,music
1081,3,0,2,expensive
908,0,0,1,living room
908,0,0,2,
908,1,0,1,living room
908,1,0,2,
908,2,0,1,living room
908,2,0,2,
908,3,0,1,living room
908,3,0,2,
908,4,0,1,living room
908,4,0,2,
908,5,0,1,living room
908,5,0,2,
908,6,0,1,living room
908,6,0,2,
9619,0,0,1,garden
9619,0,0,2,
9619,1,0,1,garden
9619,1,0,2,
4026,0,0,1,school
4026,0,0,2,shop
907,0,0,1,living room
907,0,0,2,
907,1,0,1,living room
907,1,0,2,
907,2,0,1,living room
907,2,0,2,
907,3,0,1,living room
907,3,0,2,
907,4,0,1,living room
907,4,0,2,
8465,0,0,1,music
8465,0,0,2,
1221,0,0,1,facility
1221,0,0,2,
1221,1,0,1,facility
1221,1,0,2,
1221,2,0,1,facility
1221,2,0,2,
4445,0,0,1,living room
4445,0,0,2,
4445,0,1,1,living room
4445,0,1,2,
4445,0,2,1,living room
4445,0,2,2,
4445,0,3,1,living room
4445,0,3,2,
4445,1,0,1,living room
4445,1,0,2,
4445,1,1,1,living room
4445,1,1,2,
4445,1,2,1,living room
4445,1,2,2,
4445,1,3,1,living room
4445,1,3,2,
4445,2,0,1,living room
4445,2,0,2,
4445,2,1,1,living room
4445,2,1,2,
4445,2,2,1,living room
4445,2,2,2,
4445,2,3,1,living room
4445,2,3,2,
4445,3,0,1,living room
4445,3,0,2,
4445,3,1,1,living room
4445,3,1,2,
4445,3,2,1,living room
4445,3,2,2,
4445,3,3,1,living room
4445,3,3,2,
5955,0,0,1,expensive
5955,0,0,2,music
1232,0,0,1,living room
1232,0,0,2,office
1232,1,0,1,living room
1232,1,0,2,office
2326,0,0,1,garden
2326,0,0,2,
2326,1,0,1,garden
2326,1,0,2,
2326,2,0,1,garden
2326,2,0,2,
2326,3,0,1,garden
2326,3,0,2,
665,0,0,1,ocean
665,0,0,2,
12402,0,0,1,party
12402,0,0,2,expensive
12402,1,0,1,party
12402,1,0,2,expensive
12402,2,0,1,party
12402,2,0,2,expensive
12401,0,0,1,party
12401,0,0,2,expensive
12401,1,0,1,party
12401,1,0,2,expensive
12401,2,0,1,party
12401,2,0,2,expensive
12405,0,0,1,party
12405,0,0,2,expensive
12405,1,0,1,party
12405,1,0,2,expensive
12405,2,0,1,party
12405,2,0,2,expensive
12411,0,0,1,party
12411,0,0,2,expensive
12411,1,0,1,party
12411,1,0,2,expensive
12411,2,0,1,party
12411,2,0,2,expensive
12404,0,0,1,party
12404,0,0,2,expensive
12404,1,0,1,party
12404,1,0,2,expensive
12404,2,0,1,party
12404,2,0,2,expensive
12409,0,0,1,party
12409,0,0,2,expensive
12409,1,0,1,party
12409,1,0,2,expensive
12409,2,0,1,party
12409,2,0,2,expensive
12406,0,0,1,party
12406,0,0,2,expensive
12406,1,0,1,party
12406,1,0,2,expensive
12406,2,0,1,party
12406,2,0,2,expensive
12410,0,0,1,party
12410,0,0,2,expensive
12410,0,1,1,party
12410,0,1,2,expensive
12410,1,0,1,party
12410,1,0,2,expensive
12410,1,1,1,party
12410,1,1,2,expensive
12410,2,0,1,party
12410,2,0,2,expensive
12410,2,1,1,party
12410,2,1,2,expensive
1452,0,0,1,fitness
1452,0,0,2,
3446,0,0,1,garden
3446,0,0,2,horror
3446,1,0,1,garden
3446,1,0,2,horror
3446,2,0,1,garden
3446,2,0,2,horror
3446,3,0,1,garden
3446,3,0,2,horror
3446,4,0,1,garden
3446,4,0,2,horror
3444,0,0,1,facility
3444,0,0,2,
3444,0,1,1,facility
3444,0,1,2,
3444,0,2,1,facility
3444,0,2,2,
3444,0,3,1,facility
3444,0,3,2,
3444,0,4,1,facility
3444,0,4,2,
1840,0,0,1,bathroom
1840,0,0,2,expensive
1840,1,0,1,bathroom
1840,1,0,2,expensive
4116,0,0,1,office
4116,0,0,2,
4116,1,0,1,office
4116,1,0,2,
4116,2,0,1,office
4116,2,0,2,
4116,3,0,1,office
4116,3,0,2,
4116,4,0,1,office
4116,4,0,2,
4116,5,0,1,office
4116,5,0,2,
4116,6,0,1,office
4116,6,0,2,
5972,0,0,1,garden
5972,0,0,2,
5972,1,0,1,garden
5972,1,0,2,
5972,2,0,1,garden
5972,2,0,2,
5972,3,0,1,garden
5972,3,0,2,
7379,0,0,1,garden
7379,0,0,2,
7379,1,0,1,garden
7379,1,0,2,
4117,0,0,1,shop
4117,0,0,2,
4125,0,0,1,child's room
4125,0,0,2,living room
4125,1,0,1,child's room
4125,1,0,2,living room
4125,2,0,1,child's room
4125,2,0,2,living room
4125,3,0,1,child's room
4125,3,0,2,living room
880,0,0,1,garden
880,0,0,2,
1913,0,0,1,child's room
1913,0,0,2,living room
1913,1,0,1,child's room
1913,1,0,2,living room
1913,2,0,1,child's room
1913,2,0,2,living room
1913,3,0,1,child's room
1913,3,0,2,living room
1913,4,0,1,child's room
1913,4,0,2,living room
1913,5,0,1,child's room
1913,5,0,2,living room
1913,6,0,1,child's room
1913,6,0,2,living room
1913,7,0,1,child's room
1913,7,0,2,living room
2560,0,0,1,child's room
2560,0,0,2,living room
2560,1,0,1,child's room
2560,1,0,2,living room
2560,2,0,1,child's room
2560,2,0,2,living room
2560,3,0,1,child's room
2560,3,0,2,living room
2560,4,0,1,child's room
2560,4,0,2,living room
2560,5,0,1,child's room
2560,5,0,2,living room
2560,6,0,1,child's room
2560,6,0,2,living room
2560,7,0,1,child's room
2560,7,0,2,living room
7132,0,0,1,child's room
7132,0,0,2,living room
7132,0,1,1,child's room
7132,0,1,2,living room
7132,0,2,1,child's room
7132,0,2,2,living room
7132,0,3,1,child's room
7132,0,3,2,living room
7132,1,0,1,child's room
7132,1,0,2,living room
7132,1,1,1,child's room
7132,1,1,2,living room
7132,1,2,1,child's room
7132,1,2,2,living room
7132,1,3,1,child's room
7132,1,3,2,living room
7132,2,0,1,child's room
7132,2,0,2,living room
7132,2,1,1,child's room
7132,2,1,2,living room
7132,2,2,1,child's room
7132,2,2,2,living room
7132,2,3,1,child's room
7132,2,3,2,living room
7132,3,0,1,child's room
7132,3,0,2,living room
7132,3,1,1,child's room
7132,3,1,2,living room
7132,3,2,1,child's room
7132,3,2,2,living room
7132,3,3,1,child's room
7132,3,3,2,living room
7132,4,0,1,child's room
7132,4,0,2,living room
7132,4,1,1,child's room
7132,4,1,2,living room
7132,4,2,1,child's room
7132,4,2,2,living room
7132,4,3,1,child's room
7132,4,3,2,living room
7132,5,0,1,child's room
7132,5,0,2,living room
7132,5,1,1,child's room
7132,5,1,2,living room
7132,5,2,1,child's room
7132,5,2,2,living room
7132,5,3,1,child's room
7132,5,3,2,living room
7132,6,0,1,child's room
7132,6,0,2,living room
7132,6,1,1,child's room
7132,6,1,2,living room
7132,6,2,1,child's room
7132,6,2,2,living room
7132,6,3,1,child's room
7132,6,3,2,living room
7132,7,0,1,child's room
7132,7,0,2,living room
7132,7,1,1,child's room
7132,7,1,2,living room
7132,7,2,1,child's room
7132,7,2,2,living room
7132,7,3,1,child's room
