items_internal_id,items_variant_1,items_variant_2,numerics_numerics_id,numerics_value
3594,1,0,1,
3594,1,0,2,300
3594,1,0,3,
3594,1,0,4,2.0
3594,1,0,5,1.0
3594,1,0,6,1.0
3594,2,0,1,
3594,2,0,2,300
3594,2,0,3,
3594,2,0,4,2.0
3594,2,0,5,1.0
3594,2,0,6,1.0
3594,3,0,1,
3594,3,0,2,300
3594,3,0,3,
3594,3,0,4,2.0
3594,3,0,5,1.0
3594,3,0,6,1.0
3594,4,0,1,
3594,4,0,2,300
3594,4,0,3,
3594,4,0,4,2.0
3594,4,0,5,1.0
3594,4,0,6,1.0
3594,5,0,1,
3594,5,0,2,300
3594,5,0,3,
3594,5,0,4,2.0
3594,5,0,5,1.0
3594,5,0,6,1.0
3593,0,0,1,
3593,0,0,2,300
3593,0,0,3,
3593,0,0,4,2.0
3593,0,0,5,2.0
3593,0,0,6,1.0
3593,1,0,1,
3593,1,0,2,300
3593,1,0,3,
3593,1,0,4,2.0
3593,1,0,5,2.0
3593,1,0,6,1.0
3593,2,0,1,
3593,2,0,2,300
3593,2,0,3,
3593,2,0,4,2.0
3593,2,0,5,2.0
3593,2,0,6,1.0
3593,3,0,1,
3593,3,0,2,300
3593,3,0,3,
3593,3,0,4,2.0
3593,3,0,5,2.0
3593,3,0,6,1.0
3593,4,0,1,
3593,4,0,2,300
3593,4,0,3,
3593,4,0,4,2.0
3593,4,0,5,2.0
3593,4,0,6,1.0
3593,5,0,1,
3593,5,0,2,300
3593,5,0,3,
3593,5,0,4,2.0
3593,5,0,5,2.0
3593,5,0,6,1.0
6831,0,0,1,
6831,0,0,2,2880
6831,0,0,3,
6831,0,0,4,1.0
6831,0,0,5,1.0
6831,0,0,6,4.0
6831,1,0,1,
6831,1,0,2,2880
6831,1,0,3,
6831,1,0,4,1.0
6831,1,0,5,1.0
6831,1,0,6,4.0
7150,0,0,1,6100.0
7150,0,0,2,1525
7150,0,0,3,
7150,0,0,4,2.0
7150,0,0,5,2.0
7150,0,0,6,3.0
7150,0,1,1,6100.0
7150,0,1,2,1525
7150,0,1,3,
7150,0,1,4,2.0
7150,0,1,5,2.0
7150,0,1,6,3.0
7150,0,2,1,6100.0
7150,0,2,2,1525
7150,0,2,3,
7150,0,2,4,2.0
7150,0,2,5,2.0
7150,0,2,6,3.0
7150,0,3,1,6100.0
7150,0,3,2,1525
7150,0,3,3,
7150,0,3,4,2.0
7150,0,3,5,2.0
7150,0,3,6,3.0
7150,0,4,1,6100.0
7150,0,4,2,1525
7150,0,4,3,
7150,0,4,4,2.0
7150,0,4,5,2.0
7150,0,4,6,3.0
1430,0,0,1,
1430,0,0,2,1230
1430,0,0,3,
1430,0,0,4,2.0
1430,0,0,5,2.0
1430,0,0,6,
3580,0,0,1,
3580,0,0,2,8460
3580,0,0,3,
3580,0,0,4,2.0
3580,0,0,5,1.0
3580,0,0,6,
1853,0,0,1,2700.0
1853,0,0,2,675
1853,0,0,3,
1853,0,0,4,1.0
1853,0,0,5,1.0
1853,0,0,6,
1853,1,0,1,2700.0
1853,1,0,2,675
1853,1,0,3,
1853,1,0,4,1.0
1853,1,0,5,1.0
1853,1,0,6,
1853,2,0,1,2700.0
1853,2,0,2,675
1853,2,0,3,
1853,2,0,4,1.0
1853,2,0,5,1.0
1853,2,0,6,
1853,3,0,1,2700.0
1853,3,0,2,675
1853,3,0,3,
1853,3,0,4,1.0
1853,3,0,5,1.0
1853,3,0,6,
1853,4,0,1,2700.0
1853,4,0,2,675
1853,4,0,3,
1853,4,0,4,1.0
1853,4,0,5,1.0
1853,4,0,6,
1853,5,0,1,2700.0
1853,5,0,2,675
1853,5,0,3,
1853,5,0,4,1.0
1853,5,0,5,1.0
1853,5,0,6,
1853,6,0,1,2700.0
1853,6,0,2,675
1853,6,0,3,
1853,6,0,4,1.0
1853,6,0,5,1.0
1853,6,0,6,
1853,7,0,1,2700.0
1853,7,0,2,675
1853,7,0,3,
1853,7,0,4,1.0
1853,7,0,5,1.0
1853,7,0,6,
1852,0,0,1,2700.0
1852,0,0,2,675
1852,0,0,3,
1852,0,0,4,1.0
1852,0,0,5,1.0
1852,0,0,6,
1852,1,0,1,2700.0
1852,1,0,2,675
1852,1,0,3,
1852,1,0,4,1.0
1852,1,0,5,1.0
1852,1,0,6,
1852,2,0,1,2700.0
1852,2,0,2,675
1852,2,0,3,
1852,2,0,4,1.0
1852,2,0,5,1.0
1852,2,0,6,
1852,3,0,1,2700.0
1852,3,0,2,675
1852,3,0,3,
1852,3,0,4,1.0
1852,3,0,5,1.0
1852,3,0,6,
1852,4,0,1,2700.0
1852,4,0,2,675
1852,4,0,3,
1852,4,0,4,1.0
1852,4,0,5,1.0
1852,4,0,6,
1852,5,0,1,2700.0
1852,5,0,2,675
1852,5,0,3,
1852,5,0,4,1.0
1852,5,0,5,1.0
1852,5,0,6,
1852,6,0,1,2700.0
1852,6,0,2,675
1852,6,0,3,
1852,6,0,4,1.0
1852,6,0,5,1.0
1852,6,0,6,
1852,7,0,1,2700.0
1852,7,0,2,675
1852,7,0,3,
1852,7,0,4,1.0
1852,7,0,5,1.0
1852,7,0,6,
12370,0,0,1,2700.0
12370,0,0,2,675
12370,0,0,3,
12370,0,0,4,1.0
12370,0,0,5,1.0
12370,0,0,6,
1157,0,0,1,
1157,0,0,2,3820
1157,0,0,3,
1157,0,0,4,1.5
1157,0,0,5,1.5
1157,0,0,6,6.0
1157,1,0,1,
1157,1,0,2,3820
1157,1,0,3,
1157,1,0,4,1.5
1157,1,0,5,1.5
1157,1,0,6,6.0
1157,2,0,1,
1157,2,0,2,3820
1157,2,0,3,
1157,2,0,4,1.5
1157,2,0,5,1.5
1157,2,0,6,6.0
1157,3,0,1,
1157,3,0,2,3820
1157,3,0,3,
1157,3,0,4,1.5
1157,3,0,5,1.5
1157,3,0,6,6.0
3776,0,0,1,
3776,0,0,2,2800
3776,0,0,3,
3776,0,0,4,1.5
3776,0,0,5,1.5
3776,0,0,6,4.0
3776,1,0,1,
3776,1,0,2,2800
3776,1,0,3,
3776,1,0,4,1.5
3776,1,0,5,1.5
3776,1,0,6,4.0
3776,2,0,1,
3776,2,0,2,2800
3776,2,0,3,
3776,2,0,4,1.5
3776,2,0,5,1.5
3776,2,0,6,4.0
8298,0,0,1,5000.0
8298,0,0,2,1250
8298,0,0,3,
8298,0,0,4,2.0
8298,0,0,5,1.0
8298,0,0,6,2.0
8298,0,1,1,5000.0
8298,0,1,2,1250
8298,0,1,3,
8298,0,1,4,2.0
8298,0,1,5,1.0
8298,0,1,6,2.0
8298,0,2,1,5000.0
8298,0,2,2,1250
8298,0,2,3,
8298,0,2,4,2.0
8298,0,2,5,1.0
8298,0,2,6,2.0
8298,0,3,1,5000.0
8298,0,3,2,1250
8298,0,3,3,
8298,0,3,4,2.0
8298,0,3,5,1.0
8298,0,3,6,2.0
8298,0,4,1,5000.0
8298,0,4,2,1250
8298,0,4,3,
8298,0,4,4,2.0
8298,0,4,5,1.0
8298,0,4,6,2.0
8298,1,0,1,5000.0
8298,1,0,2,1250
8298,1,0,3,
8298,1,0,4,2.0
8298,1,0,5,1.0
8298,1,0,6,2.0
8298,1,1,1,5000.0
8298,1,1,2,1250
8298,1,1,3,
8298,1,1,4,2.0
8298,1,1,5,1.0
8298,1,1,6,2.0
8298,1,2,1,5000.0
8298,1,2,2,1250
8298,1,2,3,
8298,1,2,4,2.0
8298,1,2,5,1.0
8298,1,2,6,2.0
8298,1,3,1,5000.0
8298,1,3,2,1250
8298,1,3,3,
8298,1,3,4,2.0
8298,1,3,5,1.0
8298,1,3,6,2.0
8298,1,4,1,5000.0
8298,1,4,2,1250
8298,1,4,3,
8298,1,4,4,2.0
8298,1,4,5,1.0
8298,1,4,6,2.0
8298,2,0,1,5000.0
8298,2,0,2,1250
8298,2,0,3,
8298,2,0,4,2.0
8298,2,0,5,1.0
8298,2,0,6,2.0
8298,2,1,1,5000.0
8298,2,1,2,1250
8298,2,1,3,
8298,2,1,4,2.0
8298,2,1,5,1.0
8298,2,1,6,2.0
8298,2,2,1,5000.0
8298,2,2,2,1250
8298,2,2,3,
8298,2,2,4,2.0
8298,2,2,5,1.0
8298,2,2,6,2.0
8298,2,3,1,5000.0
8298,2,3,2,1250
8298,2,3,3,
8298,2,3,4,2.0
8298,2,3,5,1.0
8298,2,3,6,2.0
8298,2,4,1,5000.0
8298,2,4,2,1250
8298,2,4,3,
8298,2,4,4,2.0
8298,2,4,5,1.0
8298,2,4,6,2.0
8298,3,0,1,5000.0
8298,3,0,2,1250
8298,3,0,3,
8298,3,0,4,2.0
8298,3,0,5,1.0
8298,3,0,6,2.0
8298,3,1,1,5000.0
8298,3,1,2,1250
8298,3,1,3,
8298,3,1,4,2.0
8298,3,1,5,1.0
8298,3,1,6,2.0
8298,3,2,1,5000.0
8298,3,2,2,1250
8298,3,2,3,
8298,3,2,4,2.0
8298,3,2,5,1.0
8298,3,2,6,2.0
8298,3,3,1,5000.0
8298,3,3,2,1250
8298,3,3,3,
8298,3,3,4,2.0
8298,3,3,5,1.0
8298,3,3,6,2.0
8298,3,4,1,5000.0
8298,3,4,2,1250
8298,3,4,3,
8298,3,4,4,2.0
8298,3,4,5,1.0
8298,3,4,6,2.0
8298,4,0,1,5000.0
8298,4,0,2,1250
8298,4,0,3,
8298,4,0,4,2.0
8298,4,0,5,1.0
8298,4,0,6,2.0
8298,4,1,1,5000.0
8298,4,1,2,1250
8298,4,1,3,
8298,4,1,4,2.0
8298,4,1,5,1.0
8298,4,1,6,2.0
8298,4,2,1,5000.0
8298,4,2,2,1250
8298,4,2,3,
8298,4,2,4,2.0
8298,4,2,5,1.0
8298,4,2,6,2.0
8298,4,3,1,5000.0
8298,4,3,2,1250
8298,4,3,3,
8298,4,3,4,2.0
8298,4,3,5,1.0
8298,4,3,6,2.0
8298,4,4,1,5000.0
8298,4,4,2,1250
8298,4,4,3,
8298,4,4,4,2.0
8298,4,4,5,1.0
8298,4,4,6,2.0
8298,5,0,1,5000.0
8298,5,0,2,1250
8298,5,0,3,
8298,5,0,4,2.0
8298,5,0,5,1.0
8298,5,0,6,2.0
8298,5,1,1,5000.0
8298,5,1,2,1250
8298,5,1,3,
8298,5,1,4,2.0
8298,5,1,5,1.0
8298,5,1,6,2.0
8298,5,2,1,5000.0
8298,5,2,2,1250
8298,5,2,3,
8298,5,2,4,2.0
8298,5,2,5,1.0
8298,5,2,6,2.0
8298,5,3,1,5000.0
8298,5,3,2,1250
8298,5,3,3,
8298,5,3,4,2.0
8298,5,3,5,1.0
8298,5,3,6,2.0
8298,5,4,1,5000.0
8298,5,4,2,1250
8298,5,4,3,
8298,5,4,4,2.0
8298,5,4,5,1.0
8298,5,4,6,2.0
8298,6,0,1,5000.0
8298,6,0,2,1250
8298,6,0,3,
8298,6,0,4,2.0
8298,6,0,5,1.0
8298,6,0,6,2.0
8298,6,1,1,5000.0
8298,6,1,2,1250
8298,6,1,3,
8298,6,1,4,2.0
8298,6,1,5,1.0
8298,6,1,6,2.0
8298,6,2,1,5000.0
8298,6,2,2,1250
8298,6,2,3,
8298,6,2,4,2.0
8298,6,2,5,1.0
8298,6,2,6,2.0
8298,6,3,1,5000.0
8298,6,3,2,1250
8298,6,3,3,
8298,6,3,4,2.0
8298,6,3,5,1.0
8298,6,3,6,2.0
8298,6,4,1,5000.0
8298,6,4,2,1250
8298,6,4,3,
8298,6,4,4,2.0
8298,6,4,5,1.0
8298,6,4,6,2.0
12398,0,0,1,
12398,0,0,2,4800
12398,0,0,3,
12398,0,0,4,3.0
12398,0,0,5,1.0
12398,0,0,6,
12414,0,0,1,
12414,0,0,2,2400
12414,0,0,3,
12414,0,0,4,2.0
12414,0,0,5,2.0
12414,0,0,6,
12421,0,0,1,
12421,0,0,2,1200
12421,0,0,3,
12421,0,0,4,1.0
12421,0,0,5,1.0
12421,0,0,6,
12419,0,0,1,
12419,0,0,2,1200
12419,0,0,3,
12419,0,0,4,1.0
12419,0,0,5,1.0
12419,0,0,6,
12415,0,0,1,
12415,0,0,2,1200
12415,0,0,3,
12415,0,0,4,1.0
12415,0,0,5,1.0
12415,0,0,6,
12436,0,0,1,
12436,0,0,2,1600
12436,0,0,3,
12436,0,0,4,1.0
12436,0,0,5,1.0
12436,0,0,6,
12420,0,0,1,
12420,0,0,2,1600
12420,0,0,3,
12420,0,0,4,1.0
12420,0,0,5,1.0
12420,0,0,6,
12437,0,0,1,
12437,0,0,2,1600
12437,0,0,3,
12437,0,0,4,1.0
12437,0,0,5,1.0
12437,0,0,6,
7805,0,0,1,
7805,0,0,2,1980
7805,0,0,3,
7805,0,0,4,1.0
7805,0,0,5,1.0
7805,0,0,6,3.0
7805,1,0,1,
7805,1,0,2,1980
7805,1,0,3,
7805,1,0,4,1.0
7805,1,0,5,1.0
7805,1,0,6,3.0
1277,0,0,1,2300.0
1277,0,0,2,575
1277,0,0,3,
1277,0,0,4,1.0
1277,0,0,5,1.0
1277,0,0,6,
1429,0,0,1,
1429,0,0,2,30
1429,0,0,3,
1429,0,0,4,1.0
1429,0,0,5,1.0
1429,0,0,6,
1433,0,0,1,900.0
1433,0,0,2,225
1433,0,0,3,
1433,0,0,4,1.0
1433,0,0,5,1.0
1433,0,0,6,
4081,0,0,1,1800.0
4081,0,0,2,450
4081,0,0,3,
4081,0,0,4,2.0
4081,0,0,5,1.0
4081,0,0,6,
4081,1,0,1,1800.0
4081,1,0,2,450
4081,1,0,3,
4081,1,0,4,2.0
4081,1,0,5,1.0
4081,1,0,6,
4081,2,0,1,1800.0
4081,2,0,2,450
4081,2,0,3,
4081,2,0,4,2.0
4081,2,0,5,1.0
4081,2,0,6,
4081,3,0,1,1800.0
4081,3,0,2,450
4081,3,0,3,
4081,3,0,4,2.0
4081,3,0,5,1.0
4081,3,0,6,
4081,4,0,1,1800.0
4081,4,0,2,450
4081,4,0,3,
4081,4,0,4,2.0
4081,4,0,5,1.0
4081,4,0,6,
4081,5,0,1,1800.0
4081,5,0,2,450
4081,5,0,3,
4081,5,0,4,2.0
4081,5,0,5,1.0
4081,5,0,6,
4081,6,0,1,1800.0
4081,6,0,2,450
4081,6,0,3,
4081,6,0,4,2.0
4081,6,0,5,1.0
4081,6,0,6,
4081,7,0,1,1800.0
4081,7,0,2,450
4081,7,0,3,
4081,7,0,4,2.0
4081,7,0,5,1.0
4081,7,0,6,
12374,0,0,1,2500.0
12374,0,0,2,625
12374,0,0,3,
12374,0,0,4,2.0
12374,0,0,5,1.0
12374,0,0,6,
5959,0,0,1,
5959,0,0,2,21975
5959,0,0,3,
5959,0,0,4,1.0
5959,0,0,5,1.0
5959,0,0,6,
7392,0,0,1,2800.0
7392,0,0,2,700
7392,0,0,3,
7392,0,0,4,1.0
7392,0,0,5,1.0
7392,0,0,6,
7392,1,0,1,2800.0
7392,1,0,2,700
7392,1,0,3,
7392,1,0,4,1.0
7392,1,0,5,1.0
7392,1,0,6,
7392,2,0,1,2800.0
7392,2,0,2,700
7392,2,0,3,
7392,2,0,4,1.0
7392,2,0,5,1.0
7392,2,0,6,
7392,3,0,1,2800.0
7392,3,0,2,700
7392,3,0,3,
7392,3,0,4,1.0
7392,3,0,5,1.0
7392,3,0,6,
5957,0,0,1,
5957,0,0,2,22650
5957,0,0,3,
5957,0,0,4,2.0
5957,0,0,5,1.0
5957,0,0,6,
7161,0,0,1,
7161,0,0,2,240
7161,0,0,3,
7161,0,0,4,2.0
7161,0,0,5,1.0
7161,0,0,6,1.0
7161,1,0,1,
7161,1,0,2,240
7161,1,0,3,
7161,1,0,4,2.0
7161,1,0,5,1.0
7161,1,0,6,1.0
7163,0,0,1,
7163,0,0,2,60
7163,0,0,3,
7163,0,0,4,1.0
7163,0,0,5,1.0
7163,0,0,6,1.0
7163,1,0,1,
7163,1,0,2,60
7163,1,0,3,
7163,1,0,4,1.0
7163,1,0,5,1.0
7163,1,0,6,1.0
7159,0,0,1,
7159,0,0,2,120
7159,0,0,3,
7159,0,0,4,2.0
7159,0,0,5,1.0
7159,0,0,6,1.0
7159,1,0,1,
7159,1,0,2,120
7159,1,0,3,
7159,1,0,4,2.0
7159,1,0,5,1.0
7159,1,0,6,1.0
7160,0,0,1,
7160,0,0,2,240
7160,0,0,3,
7160,0,0,4,2.0
7160,0,0,5,2.0
7160,0,0,6,1.0
7160,1,0,1,
7160,1,0,2,240
7160,1,0,3,
7160,1,0,4,2.0
7160,1,0,5,2.0
7160,1,0,6,1.0
896,0,0,1,3000.0
896,0,0,2,750
896,0,0,3,
896,0,0,4,1.0
896,0,0,5,1.0
896,0,0,6,
896,1,0,1,3000.0
896,1,0,2,750
896,1,0,3,
896,1,0,4,1.0
896,1,0,5,1.0
896,1,0,6,
896,2,0,1,3000.0
896,2,0,2,750
896,2,0,3,
896,2,0,4,1.0
896,2,0,5,1.0
896,2,0,6,
896,3,0,1,3000.0
896,3,0,2,750
896,3,0,3,
896,3,0,4,1.0
896,3,0,5,1.0
896,3,0,6,
896,4,0,1,3000.0
896,4,0,2,750
896,4,0,3,
896,4,0,4,1.0
896,4,0,5,1.0
896,4,0,6,
896,5,0,1,3000.0
896,5,0,2,750
896,5,0,3,
896,5,0,4,1.0
896,5,0,5,1.0
896,5,0,6,
1449,0,0,1,130000.0
1449,0,0,2,32500
1449,0,0,3,
1449,0,0,4,1.0
1449,0,0,5,1.0
1449,0,0,6,
1449,1,0,1,130000.0
1449,1,0,2,32500
1449,1,0,3,
1449,1,0,4,1.0
1449,1,0,5,1.0
1449,1,0,6,
1449,2,0,1,130000.0
1449,2,0,2,32500
1449,2,0,3,
1449,2,0,4,1.0
1449,2,0,5,1.0
1449,2,0,6,
2012,0,0,1,2600.0
2012,0,0,2,650
2012,0,0,3,
2012,0,0,4,2.0
2012,0,0,5,1.0
2012,0,0,6,
2012,1,0,1,2600.0
2012,1,0,2,650
2012,1,0,3,
2012,1,0,4,2.0
2012,1,0,5,1.0
2012,1,0,6,
2012,2,0,1,2600.0
2012,2,0,2,650
2012,2,0,3,
2012,2,0,4,2.0
2012,2,0,5,1.0
2012,2,0,6,
2012,3,0,1,2600.0
2012,3,0,2,650
2012,3,0,3,
2012,3,0,4,2.0
2012,3,0,5,1.0
2012,3,0,6,
2012,4,0,1,2600.0
2012,4,0,2,650
2012,4,0,3,
2012,4,0,4,2.0
2012,4,0,5,1.0
2012,4,0,6,
2012,5,0,1,2600.0
2012,5,0,2,650
2012,5,0,3,
2012,5,0,4,2.0
2012,5,0,5,1.0
2012,5,0,6,
2012,6,0,1,2600.0
2012,6,0,2,650
2012,6,0,3,
2012,6,0,4,2.0
2012,6,0,5,1.0
2012,6,0,6,
7264,0,0,1,3900.0
7264,0,0,2,975
7264,0,0,3,
7264,0,0,4,1.0
7264,0,0,5,1.0
7264,0,0,6,
7264,1,0,1,3900.0
7264,1,0,2,975
7264,1,0,3,
7264,1,0,4,1.0
7264,1,0,5,1.0
7264,1,0,6,
7264,2,0,1,3900.0
7264,2,0,2,975
7264,2,0,3,
7264,2,0,4,1.0
7264,2,0,5,1.0
7264,2,0,6,
7264,3,0,1,3900.0
7264,3,0,2,975
7264,3,0,3,
7264,3,0,4,1.0
7264,3,0,5,1.0
7264,3,0,6,
1816,0,0,1,3700.0
1816,0,0,2,925
1816,0,0,3,
1816,0,0,4,1.0
1816,0,0,5,1.0
1816,0,0,6,2.0
1816,0,1,1,3700.0
1816,0,1,2,925
1816,0,1,3,
1816,0,1,4,1.0
1816,0,1,5,1.0
1816,0,1,6,2.0
1816,0,2,1,3700.0
1816,0,2,2,925
1816,0,2,3,
1816,0,2,4,1.0
1816,0,2,5,1.0
1816,0,2,6,2.0
1816,0,3,1,3700.0
1816,0,3,2,925
1816,0,3,3,
1816,0,3,4,1.0
1816,0,3,5,1.0
1816,0,3,6,2.0
1816,0,4,1,3700.0
1816,0,4,2,925
1816,0,4,3,
1816,0,4,4,1.0
1816,0,4,5,1.0
1816,0,4,6,2.0
1816,0,5,1,3700.0
1816,0,5,2,925
1816,0,5,3,
1816,0,5,4,1.0
1816,0,5,5,1.0
1816,0,5,6,2.0
1816,0,6,1,3700.0
1816,0,6,2,925
1816,0,6,3,
1816,0,6,4,1.0
1816,0,6,5,1.0
1816,0,6,6,2.0
1816,0,7,1,3700.0
1816,0,7,2,925
1816,0,7,3,
1816,0,7,4,1.0
1816,0,7,5,1.0
1816,0,7,6,2.0
1816,1,0,1,3700.0
1816,1,0,2,925
1816,1,0,3,
1816,1,0,4,1.0
1816,1,0,5,1.0
1816,1,0,6,2.0
1816,1,1,1,3700.0
1816,1,1,2,925
1816,1,1,3,
1816,1,1,4,1.0
1816,1,1,5,1.0
1816,1,1,6,2.0
1816,1,2,1,3700.0
1816,1,2,2,925
1816,1,2,3,
1816,1,2,4,1.0
1816,1,2,5,1.0
1816,1,2,6,2.0
1816,1,3,1,3700.0
1816,1,3,2,925
1816,1,3,3,
1816,1,3,4,1.0
1816,1,3,5,1.0
1816,1,3,6,2.0
1816,1,4,1,3700.0
1816,1,4,2,925
1816,1,4,3,
1816,1,4,4,1.0
1816,1,4,5,1.0
1816,1,4,6,2.0
1816,1,5,1,3700.0
1816,1,5,2,925
1816,1,5,3,
1816,1,5,4,1.0
1816,1,5,5,1.0
1816,1,5,6,2.0
1816,1,6,1,3700.0
1816,1,6,2,925
1816,1,6,3,
1816,1,6,4,1.0
1816,1,6,5,1.0
1816,1,6,6,2.0
1816,1,7,1,3700.0
1816,1,7,2,925
1816,1,7,3,
1816,1,7,4,1.0
1816,1,7,5,1.0
1816,1,7,6,2.0
1816,2,0,1,3700.0
1816,2,0,2,925
1816,2,0,3,
1816,2,0,4,1.0
1816,2,0,5,1.0
1816,2,0,6,2.0
1816,2,1,1,3700.0
1816,2,1,2,925
1816,2,1,3,
1816,2,1,4,1.0
1816,2,1,5,1.0
1816,2,1,6,2.0
1816,2,2,1,3700.0
1816,2,2,2,925
1816,2,2,3,
1816,2,2,4,1.0
1816,2,2,5,1.0
1816,2,2,6,2.0
1816,2,3,1,3700.0
1816,2,3,2,925
1816,2,3,3,
1816,2,3,4,1.0
1816,2,3,5,1.0
1816,2,3,6,2.0
1816,2,4,1,3700.0
1816,2,4,2,925
1816,2,4,3,
1816,2,4,4,1.0
1816,2,4,5,1.0
1816,2,4,6,2.0
1816,2,5,1,3700.0
1816,2,5,2,925
1816,2,5,3,
1816,2,5,4,1.0
1816,2,5,5,1.0
1816,2,5,6,2.0
1816,2,6,1,3700.0
1816,2,6,2,925
1816,2,6,3,
1816,2,6,4,1.0
1816,2,6,5,1.0
1816,2,6,6,2.0
1816,2,7,1,3700.0
1816,2,7,2,925
1816,2,7,3,
1816,2,7,4,1.0
1816,2,7,5,1.0
1816,2,7,6,2.0
1816,3,0,1,3700.0
1816,3,0,2,925
1816,3,0,3,
1816,3,0,4,1.0
1816,3,0,5,1.0
1816,3,0,6,2.0
1816,3,1,1,3700.0
1816,3,1,2,925
1816,3,1,3,
1816,3,1,4,1.0
1816,3,1,5,1.0
1816,3,1,6,2.0
1816,3,2,1,3700.0
1816,3,2,2,925
1816,3,2,3,
1816,3,2,4,1.0
1816,3,2,5,1.0
1816,3,2,6,2.0
1816,3,3,1,3700.0
1816,3,3,2,925
1816,3,3,3,
1816,3,3,4,1.0
1816,3,3,5,1.0
1816,3,3,6,2.0
1816,3,4,1,3700.0
1816,3,4,2,925
1816,3,4,3,
1816,3,4,4,1.0
1816,3,4,5,1.0
1816,3,4,6,2.0
1816,3,5,1,3700.0
1816,3,5,2,925
1816,3,5,3,
1816,3,5,4,1.0
1816,3,5,5,1.0
1816,3,5,6,2.0
1816,3,6,1,3700.0
1816,3,6,2,925
1816,3,6,3,
1816,3,6,4,1.0
1816,3,6,5,1.0
1816,3,6,6,2.0
1816,3,7,1,3700.0
1816,3,7,2,925
1816,3,7,3,
1816,3,7,4,1.0
1816,3,7,5,1.0
1816,3,7,6,2.0
1816,4,0,1,3700.0
1816,4,0,2,925
1816,4,0,3,
1816,4,0,4,1.0
1816,4,0,5,1.0
1816,4,0,6,2.0
1816,4,1,1,3700.0
1816,4,1,2,925
1816,4,1,3,
1816,4,1,4,1.0
1816,4,1,5,1.0
1816,4,1,6,2.0
1816,4,2,1,3700.0
1816,4,2,2,925
1816,4,2,3,
1816,4,2,4,1.0
1816,4,2,5,1.0
1816,4,2,6,2.0
1816,4,3,1,3700.0
1816,4,3,2,925
1816,4,3,3,
1816,4,3,4,1.0
1816,4,3,5,1.0
1816,4,3,6,2.0
1816,4,4,1,3700.0
1816,4,4,2,925
1816,4,4,3,
1816,4,4,4,1.0
1816,4,4,5,1.0
1816,4,4,6,2.0
1816,4,5,1,3700.0
1816,4,5,2,925
1816,4,5,3,
1816,4,5,4,1.0
1816,4,5,5,1.0
1816,4,5,6,2.0
1816,4,6,1,3700.0
1816,4,6,2,925
1816,4,6,3,
1816,4,6,4,1.0
1816,4,6,5,1.0
1816,4,6,6,2.0
1816,4,7,1,3700.0
1816,4,7,2,925
1816,4,7,3,
1816,4,7,4,1.0
1816,4,7,5,1.0
1816,4,7,6,2.0
1816,5,0,1,3700.0
1816,5,0,2,925
1816,5,0,3,
1816,5,0,4,1.0
1816,5,0,5,1.0
1816,5,0,6,2.0
1816,5,1,1,3700.0
1816,5,1,2,925
1816,5,1,3,
1816,5,1,4,1.0
1816,5,1,5,1.0
1816,5,1,6,2.0
1816,5,2,1,3700.0
1816,5,2,2,925
1816,5,2,3,
1816,5,2,4,1.0
1816,5,2,5,1.0
1816,5,2,6,2.0
1816,5,3,1,3700.0
1816,5,3,2,925
1816,5,3,3,
1816,5,3,4,1.0
1816,5,3,5,1.0
1816,5,3,6,2.0
1816,5,4,1,3700.0
1816,5,4,2,925
1816,5,4,3,
1816,5,4,4,1.0
1816,5,4,5,1.0
1816,5,4,6,2.0
1816,5,5,1,3700.0
1816,5,5,2,925
1816,5,5,3,
1816,5,5,4,1.0
1816,5,5,5,1.0
1816,5,5,6,2.0
1816,5,6,1,3700.0
1816,5,6,2,925
1816,5,6,3,
1816,5,6,4,1.0
1816,5,6,5,1.0
1816,5,6,6,2.0
1816,5,7,1,3700.0
1816,5,7,2,925
1816,5,7,3,
1816,5,7,4,1.0
1816,5,7,5,1.0
1816,5,7,6,2.0
1816,6,0,1,3700.0
1816,6,0,2,925
1816,6,0,3,
1816,6,0,4,1.0
1816,6,0,5,1.0
1816,6,0,6,2.0
1816,6,1,1,3700.0
1816,6,1,2,925
1816,6,1,3,
1816,6,1,4,1.0
1816,6,1,5,1.0
1816,6,1,6,2.0
1816,6,2,1,3700.0
1816,6,2,2,925
1816,6,2,3,
1816,6,2,4,1.0
1816,6,2,5,1.0
1816,6,2,6,2.0
1816,6,3,1,3700.0
1816,6,3,2,925
1816,6,3,3,
1816,6,3,4,1.0
1816,6,3,5,1.0
1816,6,3,6,2.0
1816,6,4,1,3700.0
1816,6,4,2,925
1816,6,4,3,
1816,6,4,4,1.0
1816,6,4,5,1.0
1816,6,4,6,2.0
1816,6,5,1,3700.0
1816,6,5,2,925
1816,6,5,3,
1816,6,5,4,1.0
1816,6,5,5,1.0
1816,6,5,6,2.0
1816,6,6,1,3700.0
1816,6,6,2,925
1816,6,6,3,
1816,6,6,4,1.0
1816,6,6,5,1.0
1816,6,6,6,2.0
1816,6,7,1,3700.0
1816,6,7,2,925
1816,6,7,3,
1816,6,7,4,1.0
1816,6,7,5,1.0
1816,6,7,6,2.0
1816,7,0,1,3700.0
1816,7,0,2,925
1816,7,0,3,
1816,7,0,4,1.0
1816,7,0,5,1.0
1816,7,0,6,2.0
1816,7,1,1,3700.0
1816,7,1,2,925
1816,7,1,3,
1816,7,1,4,1.0
1816,7,1,5,1.0
1816,7,1,6,2.0
1816,7,2,1,3700.0
